Episode,Return
40,3.0031042765827554
41,4.193518820144317
42,3.071311791354999
43,4.821506365511396
44,3.391987571704978
45,2.876393788740062
46,4.05544962328652
47,2.861434317952629
48,3.849754156321677
49,4.8391910655944645
50,2.8147596316860097
51,3.946841962522064
52,2.9298410988494283
53,3.1066880560762176
54,2.4224270561294396
55,2.430528754979166
56,3.1057057964164025
57,3.8830156219220058
58,2.957620864968185
59,3.1192442655410177
60,2.909621367932646
61,2.8894060508482298
62,3.2169150537144953
63,2.534414779521587
64,3.138156100874621
65,3.1214979944142485
66,2.9396726876777226
67,3.0922285858125407
68,3.0980433469824105
69,4.115342246949537
70,2.6107624618763783
71,5.054934710217469
72,3.2634212546038555
73,4.034337819683923
74,3.5125621824946687
75,3.0958512377673983
76,3.0760828811953833
77,2.9412070111202464
78,4.021467984870985
79,3.0409311294959114
80,3.0888038291260913
81,2.746724255904169
82,3.116437693745169
83,3.0753322397572056
84,3.0541006580527585
85,2.6794825799300916
86,3.1767336850501335
87,2.7186484381730915
88,3.034266525603657
89,3.094814864331945
90,3.332333575576953
91,4.2098311486839775
92,2.844240101905458
93,3.6657642098006136
94,3.9089343566643224
95,3.179634455092522
96,3.2048563551232645
97,2.830487572722847
98,3.002332844530788
99,4.937785987908602
100,2.9183185776985203
1,3.1349903937887977
2,2.480474388059243
3,3.187329433267518
4,3.207887241989086
5,3.0572102397990246
6,2.926423459841652
7,2.8330352562050765
8,3.1053249447845706
9,4.136923998214514
10,3.1919544607172226
11,3.2961293709734334
12,3.1373322073519603
13,4.7248183301047835
14,2.89797073797117
15,3.363557901296555
16,3.0648575160820934
17,2.920412053702603
18,4.27016450667149
19,4.466893440372022
20,3.582898404843592
21,3.094552834722414
22,3.9477749372883406
23,2.921304962356303
24,4.1906683876919635
25,3.3230052923742712
26,3.2371365484250223
27,4.096929990200796
28,2.987659332852559
29,3.9509299039008656
30,2.4490167967632503
31,3.0861019990359946
32,3.5535172362408054
33,3.0498425307616293
34,3.9667360449668063
35,3.2745921509941787
36,2.9639219577250584
37,2.8403614759097424
38,2.418798768798819
39,3.418515077475582
40,2.9559068505723514
41,3.076038816049141
42,2.3678784775590223
43,2.6763834100557893
44,3.303059260306314
45,4.087255913705911
46,3.2783807793637494
47,3.8196361709730082
48,3.215080767273938
49,3.0158419910751606
50,2.507686245484153
51,4.2415816416134335
52,3.2541207958634684
53,2.9012384915094467
54,4.954973727981546
55,4.542232333670185
56,2.9160164100778863
57,2.7088603351639478
58,2.938138509846658
59,2.819868224435426
60,2.913428900967597
61,3.322005205887087
62,2.9495371341792676
63,3.359218003032944
64,3.3924797795720503
65,2.9793695991522045
66,2.7997094036339774
67,3.136116629668984
68,4.898766571724071
69,4.685139477986296
70,3.4907889963553904
71,3.020615210952309
72,2.5793141783992493
73,2.4237150808852217
74,2.5000248286064024
75,2.733379887653324
76,3.0373790202211945
77,3.451973150856191
78,3.2759165892059023
79,3.3446867637690487
80,2.8198010160300195
81,2.9397541666304896
82,3.477641175839145
83,3.149542310476012
84,3.5240306975419258
85,2.9488374772107275
86,3.369910002489518
87,2.9396459831357666
88,3.106497148616649
89,5.211705741426274
90,4.089285603676471
91,4.4805293739838525
92,3.4308054246967314
93,3.157295199775378
94,2.3587648341144516
95,2.9535861093600504
96,3.0840466837517573
97,2.350350975231888
98,2.374886211722411
99,4.125898169040875
100,2.5104241210148786
1,3.217741890698796
2,4.687563920224464
3,4.712751413584659
4,5.324152377247587
5,3.1249255390630797
6,3.641986271707507
7,2.945680771632327
8,4.77556128014752
9,2.9871107587590133
10,2.9779762848889955
11,3.0112655926831113
12,4.3829509071656485
13,2.9318161783930217
14,2.9656309801532106
15,2.970402831503486
16,3.1005663990745265
17,3.3609301496032127
18,2.9671373835878394
19,2.3905349907093583
20,3.24956954450285
21,3.0826128196968545
22,3.1333662092676815
23,3.139856774343794
24,3.123159744690154
25,4.306863273472778
26,2.3799909575822222
27,2.9436245468787994
28,3.209416671563872
29,3.1756132835710438
30,3.2808959158309268
31,3.43457447129153
32,2.4339070477117075
33,2.7724256733190096
34,2.911922572862665
35,2.6631107668233156
36,2.8377056927383437
37,4.132524912060394
38,3.1327189782173983
39,2.978009683998147
40,2.983482756039014
41,4.44109676435221
42,2.7637751371344947
43,3.872342087220511
44,2.9330482722043043
45,3.3835725677567106
46,3.196543799194271
47,3.290754376090222
48,5.191809182467146
49,4.977779661588309
50,2.957916373046917
51,2.970876168852222
52,3.642079353082062
53,3.6937814074943356
54,3.8887385899575198
55,3.0990191814995436
56,2.9755661269471125
57,3.776842639352908
58,3.0349806446275087
59,2.920397666207593
60,2.9237020095021995
61,3.164736353643965
62,4.732257438512895
63,2.9363300193210895
64,3.11275087960684
65,3.0727610891143367
66,3.4302125825467114
67,2.6844538589867044
68,3.0509594581648742
69,3.0865092506971386
70,2.5212776793653933
71,4.2893405061185685
72,2.9631612869411814
73,3.874067575435618
74,2.9552340344734023
75,4.8840518517694615
76,2.9628465992518893
77,4.0276500396366
78,3.1806211120886667
79,2.9785928808850515
80,3.6987290576186957
81,3.0968136852802632
82,2.682993656885036
83,2.3770278168490617
84,3.111312046835745
85,2.91742431801588
86,2.9185176618097217
87,3.2044322342778626
88,2.986317323094384
89,4.871680486087172
90,3.1207442333088764
91,2.630395727995294
92,2.850772982476736
93,2.3644642630466692
94,3.333924008220607
95,2.3576439418255073
96,3.4657771363540344
97,2.453817186872835
98,2.9396237769001488
99,3.0161390944840067
100,3.377455764148586
