EpisodeID,Return
1,-3.83756283963847
2,-2.9863735330789236
3,-5.39422536623339
4,-5.222001966794355
5,-4.743448220376116
6,-4.65451058984118
7,-5.348831794151178
8,-3.3126349992369777
9,-4.814010711406381
10,-4.926829132232527
11,-5.094806803177509
12,-3.7923879152874216
13,-4.112395022333372
14,-4.161254016373797
15,-4.541895512849571
16,-3.8768943058462733
17,-6.320669854749908
18,-2.4591006099155104
19,-0.5178410253053735
20,-5.170076788057261
21,-4.978523301388816
22,-3.285733651491862
23,-1.3737389366208246
24,-2.843490350417315
25,-4.499102894785078
26,-4.0662260480510986
27,-5.079871467031981
28,-3.4986844943812665
29,-4.39644579648577
30,-4.137912113794439
31,-5.277160249442664
32,-3.186980973888969
33,10.79536069146294
34,-4.722786817343824
35,-4.633607181746575
36,-5.028812752083512
37,8.383792616782877
38,-4.021345498128643
39,-3.2641572023663343
40,-4.047238103019691
41,-5.421459465562679
42,-4.661527778163548
43,11.535465329504964
44,-4.367430525822854
45,-4.703454194848783
46,-2.531831458879837
47,-4.769678791349116
48,-4.45077683841813
49,-5.148924484478944
50,-4.447621847950717
51,-6.3549746304259145
52,-4.211633444986118
53,-5.236317226926803
54,-6.01817284026601
55,-4.649695276684282
56,-4.916580837808916
57,-3.386301731946069
58,-5.208465518187028
59,-5.294184570602691
60,-5.4516194703530445
61,-5.226625026435277
62,7.3433839476144716
63,-6.4434303625514975
64,-2.4130873600706435
65,-4.365477280724707
66,-3.389099549339698
67,-5.364630494703716
68,-4.901722999930664
69,-4.55932288677467
70,-3.332517853690463
71,-3.7140276587387664
72,-6.544365428892889
73,-6.049211383589378
74,-5.050426071631701
75,-4.177173418000645
76,-3.430319908533993
77,-4.3333939353200694
78,-3.393583325341341
79,-5.1647693614641925
80,-5.491074150289801
81,-3.750809851774039
82,14.869700428133775
83,-0.8793337884264162
84,-3.4577915638493932
85,-3.492324580717641
86,-4.115891487620243
87,-3.8658520854986502
88,-3.5163384960658686
89,-4.74900395318992
90,-3.8617735812183014
91,-2.603989474256486
92,-4.670836973173396
93,-2.9100664064151145
94,-3.5810377126671686
95,-4.264437189619201
96,-3.704415504072358
97,-4.523939524304242
98,-4.422622878343494
99,-3.7504289256802474
100,-5.202029552234441
101,-3.447545886210543
102,-4.678478347867224
103,-4.032306407933805
104,-4.60162195054561
105,-6.0829634289696095
106,-5.018762209230543
107,-4.230975707692272
108,-4.418922739482932
109,-4.888069636842227
110,-5.925793914418988
111,-1.6588341082481421
112,-4.463115723477777
113,-2.2732238583300206
114,-3.665752434552353
115,-3.3037544294243464
116,-4.488952846215121
