episodeID,episode_reward,number_of_steps
125,20.133138418197632,20
126,17.24305784702301,17
127,15.20774020254612,26
128,8.859738193452358,14
129,11.940287418663502,19
130,8.58125801756978,23
131,8.374580465257168,14
132,7.676976388320327,15
133,104.47692328691483,61
134,12.606220714747906,21
135,9.766038835048676,13
136,10.259734146296978,14
137,10.152236407040618,17
138,6.19761136174202,9
139,15.688916206359863,20
140,6.672949831932783,15
141,14.847722500562668,19
142,5.152765840291977,11
143,12.915439486503601,14
144,5.669464528560638,8
145,6.125854790210724,8
146,25.928320467472076,24
147,5.54004443436861,14
148,5.805925339460373,9
149,16.354592114686966,20
150,18.87309831380844,19
151,59.889721006155014,46
152,18.17647260427475,20
153,60.90956401824951,40
154,5.13377876020968,8
155,9.780353248119354,12
156,17.18373042345047,25
157,16.887578308582306,16
158,7.837434604763985,12
159,13.12678748369217,20
160,15.887968719005585,23
161,9.393189869821072,23
162,7.219389587640762,10
163,10.410637319087982,15
164,5.223841577768326,9
165,5.168886560946703,11
166,60.40471929311752,40
167,7.004013955593109,9
168,13.644686937332153,14
169,7.581204146146774,10
170,13.731958163902164,22
171,7.355873689055443,14
172,16.34513020515442,16
173,19.38438218459487,26
174,57.29327863454819,34
175,42.6396341919899,36
176,8.911982357501984,10
177,10.750453557819128,23
178,6.186424672603607,9
179,11.566822230350226,20
180,18.106683671474457,17
181,9.928167860955,18
182,8.196095317602158,12
183,4.916846867650747,10
184,7.9406149964779615,15
185,16.364697068929672,18
186,6.732972979545593,9
187,122.65729421377182,70
188,11.72206707042642,23
189,6.165335923433304,10
190,11.255089610815048,14
191,9.588178724050522,12
192,14.481387495994568,15
193,3.9485487677156925,8
194,9.827239125967026,15
195,8.783426493406296,12
196,8.482063472270966,11
197,10.19656017422676,16
198,5.86137455701828,8
199,9.957260936498642,14
200,6.483729794621468,11
201,9.886595100164413,13
202,12.359393000602722,14
203,23.51715326309204,21
204,8.741965278983116,13
205,5.93271741271019,9
206,56.39583903551102,52
207,14.122102338820696,28
208,19.67852833867073,22
209,5.132013201713562,7
210,4.564269628375769,11
211,4.720391314476728,10
212,11.192618727684021,15
213,12.367911756038666,14
214,5.754390358924866,8
215,2.5714357420802116,9
216,13.228719115257263,15
217,16.20016923546791,22
218,11.301615953445435,15
219,16.569517988711596,26
220,11.275638361694291,26
221,11.68275635689497,17
222,2.0678834691643715,14
223,9.699551919940859,16
224,15.161544233560562,23
225,12.030466066673398,24
226,4.89428636431694,7
227,4.5754953026771545,13
228,14.256834317930043,22
229,12.12076210975647,12
230,16.000207543373108,17
231,8.973482131958008,13
232,39.97832256555557,36
233,9.022930234670639,11
234,8.094535890966654,17
235,4.085634030401707,12
236,7.680778317153454,17
237,23.401521623134613,21
238,9.227814368903637,14
239,11.73635596036911,13
240,15.260367803275585,23
241,16.34611541032791,18
242,3.2549011409282684,8
243,5.498690903186798,7
244,12.283539548516273,16
245,8.429529458284378,12
246,12.76482380926609,19
247,14.555958271026611,20
248,14.154514491558075,18
249,7.051792562007904,11
250,16.072032034397125,15
251,3.705144315958023,11
252,10.780191659927368,11
253,3.7140564657747746,8
254,19.675296306610107,20
255,3.530202880501747,13
256,12.721148934215307,27
257,10.550803512334824,16
258,30.088997840881348,33
259,10.585647294297814,26
260,10.759562849998474,12
261,7.48654317855835,10
262,7.333600714802742,16
263,6.830190181732178,9
264,91.17037612199783,52
265,6.680796131491661,16
266,20.379197895526886,18
267,16.903627905994654,21
268,27.630272269248962,22
269,8.534761220216751,10
270,2.7552073001861572,5
271,3.7637906596064568,16
272,2.311725463718176,21
273,5.959669359028339,9
274,6.786278396844864,10
275,0.246595973148942,20
276,18.755808115005493,19
277,6.680951416492462,8
278,9.077013172209263,12
279,5.1682233810424805,7
280,14.329525406472385,20
281,7.933339536190033,11
282,6.335971802473068,9
283,9.564495980739594,11
284,15.97694993019104,17
285,37.35577565431595,30
286,8.048071175813675,11
287,9.351086270064116,13
288,56.83948475122452,46
289,16.031961262226105,17
290,12.736659348011017,16
291,8.762540340423584,11
292,12.759137094020844,13
293,8.552877739071846,16
294,50.839310228824615,37
295,25.247209429740906,24
296,6.90607762336731,11
297,5.522609993815422,11
298,52.11560642719269,40
299,6.801646137610078,14
300,6.628035008907318,14
301,21.15498625487089,32
302,6.49241578578949,8
303,6.379236489534378,10
304,10.896161794662476,12
305,21.9245183467865,20
306,50.443956196308136,39
307,9.295617759227753,15
308,40.13211280107498,41
309,19.42455703020096,20
310,8.658600779250264,27
311,13.584302440285683,23
312,8.267202353104949,15
313,17.387841999530792,17
314,22.890433967113495,22
315,9.13558715581894,10
316,19.909889221191406,18
317,41.723356544971466,34
318,8.69879974424839,15
319,6.308903843164444,12
320,6.519516229629517,8
321,10.694843769073486,12
322,31.76748126745224,31
323,19.139789164066315,20
324,11.605371475219727,14
325,21.757365226745605,21
326,13.713251024484634,17
327,21.505856037139893,20
328,8.465159475803375,9
329,171.8087751865387,114
330,14.276248216629028,17
331,14.18651133775711,14
332,8.395650148391724,9
333,15.50712251290679,30
334,30.138466894626617,26
335,11.754433929920197,16
336,18.166327834129333,17
337,10.475722014904022,11
338,7.059296667575836,8
339,9.74817156791687,11
340,19.831001579761505,19
341,16.89484789967537,32
342,15.923222780227661,23
343,8.188632369041443,9
344,8.782238006591797,9
345,9.42988806962967,11
346,11.833616733551025,16
347,14.159461677074432,17
348,37.42205345630646,34
349,12.253994286060333,15
350,14.774936199188232,15
351,41.55914396047592,35
352,6.460844159126282,7
353,16.210328578948975,16
354,32.226918160915375,35
355,8.103685408830643,10
356,53.87847721576691,41
357,12.001695454120636,15
358,12.151755154132843,16
359,30.95746737718582,24
360,8.69592472910881,13
361,6.857233047485352,8
362,14.308371722698212,15
363,53.00942438840866,41
364,25.08376395702362,27
365,50.63701695203781,39
366,9.704957783222198,12
367,6.270080059766769,8
368,9.475867509841919,11
369,25.22662526369095,33
370,46.6061070561409,36
371,29.300798773765564,24
372,6.474376171827316,9
373,14.902410984039307,14
374,13.919224321842194,30
375,10.144845813512802,17
376,10.559159651398659,16
377,24.817208647727966,23
378,16.276370495557785,19
379,22.81931447982788,20
380,9.34392499923706,11
381,23.99568623304367,34
382,14.573773443698883,15
383,5.81600219104439,14
384,12.98192822933197,14
385,6.20462292432785,7
386,22.665503799915314,22
387,4.8010527193546295,7
388,10.227171904407442,24
389,17.234572768211365,17
390,13.457943335175514,21
391,39.35431528091431,33
392,9.485533952713013,12
393,10.350041270256042,11
394,8.144505389034748,14
395,10.757860720157623,11
396,8.9302379488945,10
397,7.817586600780487,9
398,14.498939480632544,27
399,17.775721728801727,16
400,8.227436125278473,9
401,8.589920938014984,10
402,10.330048263072968,11
403,18.01278990507126,16
404,12.992286222986877,23
405,7.620449542999268,8
406,9.651075780391693,11
407,12.975991517305374,18
408,12.814229786396027,16
409,13.532397985458374,14
410,11.526137271896005,23
411,9.780528545379639,11
412,26.87296760082245,24
413,7.083214044570923,8
414,19.65062177181244,20
415,8.524786512221908,18
416,11.244532823562622,13
417,9.87867659330368,12
418,16.823455423116684,22
419,51.88109129667282,42
420,10.335188269615173,14
421,6.607347548007965,8
422,11.766895160079002,17
423,45.952187806367874,46
424,5.915105879306793,10
425,24.511356115341187,34
426,14.115284025669098,14
427,11.463781669735909,16
428,14.147770538926125,20
429,19.920815527439117,18
430,8.111178797669709,22
431,4.457966983318329,11
432,10.012472339905798,19
433,47.773566246032715,40
434,11.799807131290436,14
435,11.609357416629791,13
436,12.721928834915161,15
437,19.5051529109478,29
438,41.0870481133461,33
439,9.531647384166718,11
440,24.025048971176147,22
441,14.145017385482788,15
442,9.487520813941956,11
443,12.222425550222397,15
444,10.928149364888668,20
445,7.078702628612518,10
446,14.887125492095947,17
447,8.15738570690155,10
448,10.443314880132675,14
449,11.854756355285645,13
450,5.256559185683727,8
451,13.584075093269348,17
452,8.515361249446869,11
453,13.340480506420135,18
454,9.930608093738556,11
455,35.214701388031244,40
456,13.229211658239365,21
457,10.441260814666748,15
458,19.74806499481201,19
459,17.84935748577118,18
460,16.352576430886984,25
461,20.616209506988525,19
462,60.20805960893631,47
463,35.354281067848206,30
464,7.9923959374427795,9
465,8.10262781381607,11
466,8.350121438503265,10
467,8.724652111530304,11
468,5.411625872831792,11
469,6.168253809213638,9
470,16.382680475711823,20
471,23.343492542393506,35
472,26.666600942611694,24
473,20.876936465501785,31
474,12.88893073797226,14
475,7.823878675699234,12
476,14.126670822501183,26
477,29.614000260829926,31
478,31.315551176667213,38
479,37.30324071645737,32
480,29.90882384777069,29
481,4.466797947883606,6
482,13.316096603870392,14
483,9.281196862459183,12
484,34.84844670817256,44
485,6.211245384067297,11
486,5.483683839440346,9
487,17.443920016288757,17
488,14.790909707546234,15
489,11.836359441280365,13
490,21.945155799388885,20
491,11.64625632762909,13
492,36.29860484600067,33
493,7.606196403503418,12
494,15.539966881275177,15
495,6.231284976005554,10
496,47.305725157260895,43
497,17.238107919692993,21
498,14.12147182226181,17
499,6.446781620383263,12
500,26.726060330867767,24
501,42.08926963806152,32
502,16.28043830394745,16
503,9.613298803567886,12
504,9.828494012355804,11
505,7.9007986932992935,11
506,13.622250735759735,14
507,12.653309047222137,14
508,21.319856107234955,24
509,37.51364362239838,35
510,41.913602113723755,42
511,22.887562811374664,22
512,5.885384559631348,9
513,17.356782972812653,18
514,13.236830480396748,21
515,7.057333663105965,11
516,10.263258107472211,22
517,10.590860903263092,14
518,14.684039854444563,20
519,22.692626655101776,22
520,27.57476717233658,26
521,8.595269352197647,12
522,6.986547410488129,11
523,17.089252799749374,27
524,8.391782075166702,15
