EpisodeID,ActionMeasure1,ActionMeasure2,ActionMeasure3,Timestep
1,-9.239810943603516,10.985705375671387,-2.79341459274292,1
1,6.324209690093994,1.0374963283538818,11.141730308532715,2
1,-10.770852088928223,7.600264549255371,-1.321230173110962,3
1,9.200790405273438,6.526552677154541,7.764791965484619,4
1,-8.25681209564209,11.651290893554688,-4.999855041503906,5
1,12.577540397644043,8.969508171081543,7.420499324798584,6
1,-9.381024360656738,11.187976837158203,-4.736949920654297,7
1,14.811037063598633,5.098963260650635,9.517155647277832,8
1,-7.268171787261963,10.42863655090332,-5.547825813293457,9
1,15.897562026977539,2.6219537258148193,8.653032302856445,10
1,-6.752283096313477,10.86064624786377,-2.3311219215393066,11
1,4.633657932281494,3.9868433475494385,3.6391468048095703,12
1,-3.3587679862976074,10.233522415161133,-7.004411697387695,13
1,-0.2365715503692627,6.697851657867432,1.0677200555801392,14
1,-3.2475130558013916,11.157205581665039,0.3404405117034912,15
1,1.2706892490386963,8.249959945678711,2.779616355895996,16
1,4.2897844314575195,17.254873275756836,-2.4220962524414062,17
1,-0.7374415397644043,12.223114013671875,-11.544547080993652,18
1,3.105786085128784,5.3799147605896,1.5810657739639282,19
1,-3.7931394577026367,9.37528133392334,-7.048790454864502,20
1,6.943462371826172,7.446563243865967,2.416332721710205,21
1,-3.2430641651153564,8.129520416259766,-8.214994430541992,22
1,9.50878620147705,8.616520881652832,1.665527105331421,23
1,-5.412638187408447,7.620824337005615,-8.710013389587402,24
1,7.884902477264404,7.994579792022705,1.245932936668396,25
1,-7.993212699890137,10.481438636779785,-4.188146114349365,26
1,5.318288803100586,4.4715495109558105,0.4367333650588989,27
1,-3.8507604598999023,7.351795196533203,1.5061991214752197,28
1,-0.29309678077697754,9.576519966125488,-1.7368899583816528,29
1,3.5783026218414307,7.989926338195801,-0.04980883002281189,30
1,1.712185025215149,0.6092108488082886,0.9317296743392944,31
1,-2.0468573570251465,5.443329811096191,-4.2051897048950195,32
1,-0.33558765053749084,-5.142878532409668,3.9679834842681885,33
1,-8.495321273803711,6.661649703979492,-0.09380650520324707,34
2,-10.089293479919434,11.44658374786377,-2.004713535308838,35
2,8.267560005187988,8.998916625976562,6.775843620300293,36
2,-9.915754318237305,13.344192504882812,-5.349865913391113,37
2,12.700249671936035,8.0023193359375,6.8467254638671875,38
2,-9.881059646606445,13.021467208862305,-6.076497554779053,39
2,12.560200691223145,7.988074779510498,7.338619232177734,40
2,-8.902172088623047,12.156612396240234,-6.851428985595703,41
2,13.28097152709961,5.700036525726318,8.847228050231934,42
2,-8.663464546203613,9.441900253295898,-2.005918025970459,43
2,16.28887176513672,1.6089117527008057,10.123017311096191,44
2,-4.998673439025879,11.462621688842773,-6.103157043457031,45
2,4.103338718414307,1.5554357767105103,4.644623756408691,46
2,-2.827859878540039,10.038540840148926,-7.716831207275391,47
2,-0.8033263683319092,10.156351089477539,-0.576500415802002,48
2,7.716721534729004,1.445603847503662,3.752774477005005,49
2,-3.7880704402923584,17.82167625427246,-3.5745134353637695,50
2,5.556674480438232,3.05715274810791,0.6989752054214478,51
2,-1.0764474868774414,12.513716697692871,-4.601561546325684,52
2,4.624599456787109,2.2339420318603516,-0.9695632457733154,53
2,7.041961669921875,7.717146873474121,12.023946762084961,54
2,1.7815730571746826,8.119385719299316,-3.3891334533691406,55
2,6.331183433532715,-2.687502861022949,0.9585891962051392,56
2,-1.4450585842132568,9.733466148376465,-1.9589836597442627,57
2,4.776244640350342,-0.5241886973381042,-0.1529368907213211,58
2,2.6721603870391846,6.089117050170898,-1.2029392719268799,59
2,0.9806850552558899,5.2550764083862305,-4.466794967651367,60
2,11.12767219543457,5.453063011169434,-4.087299346923828,61
2,0.4847927391529083,-15.012511253356934,8.572352409362793,62
2,-7.615192413330078,-4.527232646942139,7.984082221984863,63
2,14.325057029724121,8.772051811218262,12.452699661254883,64
2,8.695008277893066,14.63104248046875,-0.28749358654022217,65
