Episode,Return
1,43.71007666574105
2,43.260752673285886
3,41.632153644904044
4,1.3779698470304482
5,3.367626733478831
6,36.548180038215
7,4.271759668987106
8,3.8986273880012163
9,7.213005388056645
10,0.6417744826429508
11,5.829677887920444
12,41.94364020247387
13,27.83745371937093
14,43.46176893650177
15,4.129279267079766
16,3.781639220112395
17,4.018011569334719
18,33.65019077504472
19,0.16995382679611337
20,34.04029446462243
21,28.97364154188821
22,35.839555877848554
23,4.396661038090075
24,42.42959983069542
25,3.468482261129996
26,4.618911445665486
27,5.517349075147946
28,30.721451911511284
29,45.007272899710784
30,1.607694012103865
31,1.37224634490831
32,4.360845942733236
33,7.52706183086693
34,29.613984330580667
35,45.68375160011288
36,7.701103177030025
37,33.672452128917286
38,5.531667622991012
39,28.696326463323718
40,5.694008306603812
41,4.209570134005944
42,37.21625764158154
43,4.033850441123211
44,31.55648196929327
45,37.72490597004324
46,6.770437076497947
47,5.17091566503527
48,42.4691641100659
49,49.00826945656433
50,42.29325259215803
51,25.4772155892415
52,50.772694439122056
53,4.533937098902379
54,47.17032868944151
55,4.624076624342074
56,15.100091997282528
57,30.96931669415997
58,5.565105736383991
59,58.235241442754884
60,42.57008341569597
61,5.460997885026501
62,3.126688020278311
63,4.232351692167123
64,52.471746712083494
65,27.91280683554758
66,32.83803811135467
67,51.86500699638847
68,48.27289445664616
69,38.4310792428568
70,48.579121445002514
71,37.16790274618367
72,38.83995363312455
73,4.924172380191145
74,4.383168055726526
75,37.16479560198363
76,43.29216099749153
77,3.8680485161524527
78,3.3506310524825382
79,0.35271609644800117
80,26.89646262848847
81,41.539626692720546
82,3.6468889053826126
83,3.748589380486855
84,2.0851188561066434
85,28.604629420721267
86,36.38754471235859
87,35.662181050251654
88,2.883608321657524
89,28.099608274045515
90,28.299281945209636
91,42.46464368490874
92,4.248587123753724
93,38.17742667787074
94,43.55637262271166
95,30.140216753566424
96,1.268169115550668
97,2.1375549480530474
98,34.42489160882504
99,42.6517508199521
100,29.66774278938014
1,0.8126460870227139
2,28.22613611142502
3,47.638321910161615
4,42.04744788066856
5,40.8244308789458
6,1.4418154079779497
7,45.344506746387864
8,46.39782329014111
9,5.391318890598457
10,3.8326749266725737
11,4.068832109318272
12,31.620853421293475
13,19.502616686015024
14,1.0830680874281016
15,31.72683845643545
16,49.98758113948854
17,5.461632485050081
18,43.49375784518841
19,7.556712261860337
20,0.5219215734272145
21,33.00950488861216
22,4.921353596317893
23,23.399319403849713
24,31.39713176978133
25,2.5276683623876774
26,42.37196557378871
27,45.99507677454823
28,0.152654956078226
29,4.262402008919335
30,41.63818731283382
31,28.513070547469802
32,2.27128382774841
33,5.7971631611420795
34,5.603409737461677
35,39.49782624339382
36,4.526480210787435
37,4.254441463200264
38,42.9411488142766
39,1.3128036381355308
40,50.951266328271174
41,1.344721697640055
42,36.571221947462064
43,4.209197761198015
44,4.482441096806207
45,52.72856841747599
46,29.26462755552164
47,5.452018015252124
48,46.2408605109743
49,46.17856194110486
50,30.221062735045983
51,7.818899787622945
52,45.00657742665317
53,42.935275848457266
54,29.49095717050818
55,41.93686957603512
56,1.7324604302721147
57,6.053101318512683
58,6.0595449535166
59,1.3174222915773515
