EpisodeID,ActionMeasure
1,1.9099910147488117
2,0.4178542196750641
3,0.485108882188797
4,1.100778341293335
5,1.827680915594101
6,1.6096208989620209
7,0.960915595293045
8,1.573848158121109
9,1.3405180498957634
10,0.405051052570343
11,0.4813689589500427
12,1.0845973640680313
13,1.0398791432380676
14,1.4531830325722694
15,2.1710751987993717
16,0.9135932922363281
17,0.7156187295913696
18,0.7298055253922939
19,0.8618468642234802
20,1.4158496335148811
21,1.7977220714092255
22,1.602058231830597
23,0.9564925990998745
24,0.11670596525073051
25,1.1049469113349915
26,0.4678422212600708
27,1.6574113368988037
28,0.8331288248300552
29,1.199066055007279
30,0.9155742824077606
31,1.0727130621671677
32,0.8873169720172882
33,2.4745978973805904
34,0.9537426107563078
35,1.9060536324977875
36,0.7059098333120346
37,1.5133714415133
38,2.3803822994232178
39,3.3343173190951347
40,1.2804576456546783
41,0.8577457293868065
42,1.3290789723396301
43,1.6229419759474695
44,1.53059720993042
45,1.1975762359797955
46,2.006988376379013
47,1.035474717617035
48,0.46382397413253784
49,1.4631916284561157
50,1.4774081259965897
51,0.38429583609104156
52,0.7982741594314575
53,1.4413229301571846
54,1.452646166086197
55,0.20577138662338257
56,1.0544095188379288
57,0.8696321249008179
58,0.46521586179733276
59,2.3311210721731186
60,0.7174248248338699
61,0.769778773188591
62,2.7973142564296722
63,0.3978154845535755
64,2.8635192662477493
65,2.210075259208679
66,1.463450700044632
67,0.9179535806179047
68,0.3306703567504883
69,1.7374067455530167
70,3.6473086923360825
71,0.6447630597685929
72,1.2391800582408905
73,1.4774435758590698
74,0.9096937775611877
75,1.2860773205757141
76,0.8561167120933533
77,0.3903724402189255
78,3.288386568427086
79,1.5554557740688324
80,1.0733357965946198
81,0.8292145729064941
82,0.6797669529914856
83,0.26161508820950985
84,1.2575136721134186
85,0.471082404255867
86,0.18094658851623535
87,1.667283222079277
88,1.2301436737179756
89,1.4278619885444641
90,1.2693413943052292
91,0.710960041731596
92,0.7701643109321594
93,0.9834539517760277
94,1.3915145620703697
95,1.4193746149539948
96,1.870934009552002
97,1.015665590763092
98,0.8500004131346941
99,1.4843814074993134
100,1.0646735355257988
101,1.157342478632927
102,0.9500038251280785
103,0.6299862712621689
104,1.020731508731842
105,0.7082994133234024
106,1.389304280281067
107,2.0628302097320557
108,0.15647205710411072
109,0.7931418400257826
110,0.39946043491363525
111,0.7032944858074188
112,0.6490393280982971
113,0.9307889565825462
114,0.6705381721258163
115,1.5352221578359604
116,0.9147121608257294
117,1.8066067397594452
118,0.5548126101493835
119,0.9547317204996943
120,1.8028360605239868
121,2.270764522254467
122,1.3163184076547623
123,0.45972302556037903
124,2.3279053643345833
125,1.1692864447832108
126,1.5559901595115662
127,1.9715265184640884
128,1.059000849723816
129,2.652464024722576
130,0.6244538724422455
131,0.8749294877052307
132,1.2854194045066833
133,1.0055014193058014
134,0.8272026181221008
135,1.091421451419592
136,0.975892186164856
137,1.1467576324939728
138,0.5081508755683899
139,1.2464286051690578
140,0.110257089138031
141,1.0506860613822937
142,1.2452642023563385
143,1.3224631547927856
144,1.9753395318984985
145,0.9606770128011703
146,1.045248955488205
147,1.1686405837535858
148,2.0565954446792603
149,0.6212234497070312
150,0.3011157810688019
151,0.29585620760917664
152,0.3193984031677246
153,0.7675210032612085
154,1.825270175933838
155,1.348486065864563
156,0.8562018275260925
157,1.1385952793061733
158,0.4604620188474655
159,0.194387748837471
160,1.6085999608039856
161,1.1730889081954956
162,1.294326514005661
163,0.3538798689842224
164,0.4033537954092026
165,0.6343285888433456
166,0.9134175628423691
167,2.342759609222412
168,0.36928510665893555
169,0.0504910945892334
170,0.5571243464946747
171,1.9021029472351074
172,0.11408388614654541
173,3.076467663049698
174,0.501181960105896
175,1.2069089859724045
176,0.693156011402607
177,2.395817756652832
178,1.3939132392406464
179,0.7578123956918716
180,0.752914309501648
181,0.8727240636944771
182,0.7126132249832153
183,1.280082792043686
184,2.429023891687393
185,1.571930170059204
186,0.945517897605896
187,0.8781046867370605
188,1.7128572165966034
189,1.0289599895477295
190,0.8047713339328766
191,0.840787947177887
192,0.4372849464416504
193,2.2848827689886093
194,0.24905169010162354
195,0.12442056089639664
196,1.7969409823417664
197,0.2563723474740982
198,1.0670976657420397
199,1.367840826511383
200,1.3304313123226166
201,1.4948432594537735
202,1.4350583106279373
203,1.2886834293603897
204,0.3570292592048645
205,1.4632144421339035
206,1.7780681252479553
207,1.129077434539795
208,0.2605209946632385
209,0.17325466871261597
210,1.449963964521885
211,0.28067516535520554
212,0.5991055108606815
213,0.6301318407058716
214,0.33147934824228287
215,1.7856700867414474
216,0.9383325278759003
217,1.9150800108909607
218,1.0015661418437958
219,1.0463661402463913
220,1.1193043440580368
221,1.0167429745197296
222,1.5169555693864822
223,0.9331482648849487
224,0.9120002686977386
225,0.9073935002088547
226,3.365560883656144
227,1.2383938282728195
228,1.0057973563671112
229,0.39203719794750214
230,0.10586279630661011
231,0.919118843972683
232,1.1002237200737
233,1.0521906912326813
234,1.0650011599063873
235,0.3507288247346878
236,0.5452797412872314
237,0.26518869400024414
238,0.6043089628219604
239,0.14439916610717773
240,1.282701289281249
241,0.6115895956754684
242,1.687725156545639
243,1.278757095336914
244,0.5007305145263672
245,0.9892203137278557
246,0.5785370469093323
247,0.30688323080539703
248,2.3005253076553345
249,0.8107857704162598
250,0.6638462543487549
251,0.32739242911338806
252,0.6388869881629944
253,0.8607852160930634
254,0.5376634895801544
255,0.8741980791091919
256,1.4685485363006592
257,0.7903064042329788
258,1.4272184371948242
259,0.6691022962331772
260,0.8151776045560837
261,1.1228502988815308
262,0.7549251914024353
263,1.6996588557958603
264,1.7612366080284119
265,0.8625640273094177
266,1.1396543383598328
267,1.7306259274482727
268,0.9742960631847382
269,0.8952226638793945
270,0.7630667686462402
271,0.7261104881763458
272,0.3388568200170994
273,0.6691239699721336
274,2.1923847794532776
275,0.8076003193855286
276,2.498568117618561
277,1.1620355024933815
278,0.7960192635655403
279,1.3005732297897339
280,1.0168983340263367
281,2.303569108247757
282,0.2217199206352234
283,1.1404635310173035
284,1.5598269999027252
285,0.39965808391571045
286,1.7181826680898666
287,0.37608959525823593
288,0.9961371719837189
289,0.6711418628692627
290,0.7616706490516663
291,0.8452990502119064
292,1.6343484967947006
293,0.8656155169010162
294,0.8471277356147766
295,0.8497710973024368
296,0.7191036939620972
297,0.2972225397825241
298,0.8393359780311584
299,1.8082178831100464
300,0.9731768667697906
301,2.0983628630638123
302,0.8346426784992218
303,0.33320358395576477
304,1.1045916080474854
305,1.7497571110725403
306,0.9727603644132614
307,1.616462305188179
308,0.7668886929750443
309,0.5709872245788574
310,1.1854252815246582
311,0.38824713230133057
312,0.8960753679275513
313,1.9719697013497353
314,1.3562541604042053
315,0.06901746988296509
316,1.6445156931877136
317,0.9313604235649109
318,2.124713271856308
319,1.5557880103588104
320,2.0972148776054382
321,0.5707331895828247
322,0.4289013147354126
323,0.6589409410953522
324,0.4518711566925049
325,0.7815787196159363
326,0.18185418099164963
327,1.0983664840459824
328,2.6474871039390564
329,1.185312807559967
330,0.5504295229911804
331,0.6655359119176865
332,0.045327723026275635
333,1.2785378247499466
334,0.3631553649902344
335,0.4129433333873749
336,1.0080312490463257
337,0.48327434062957764
338,1.238527625799179
339,0.7080678939819336
340,0.20594452321529388
341,1.7728033065795898
342,0.28860029578208923
343,0.7256742119789124
344,0.8730978667736053
345,1.8002836722880602
346,0.8384330719709396
347,0.5615423545241356
348,0.31018099188804626
349,0.14664705097675323
350,0.07529795169830322
351,0.7359306812286377
352,1.8005349040031433
353,0.3790435194969177
354,0.49815934896469116
355,1.125675953924656
356,0.4496629983186722
357,1.5359084606170654
358,0.9016147553920746
359,0.9253450334072113
360,0.4432023763656616
361,0.8985997438430786
362,0.3237703740596771
363,1.331926996819675
364,0.5742293000221252
365,0.8925462663173676
366,1.086772382259369
367,0.3092506229877472
368,1.2618632465600967
369,0.5706047415733337
370,0.27762849628925323
371,1.23492231965065
372,1.3584912419319153
373,0.47780898213386536
374,0.8326270282268524
375,0.3410036861896515
376,0.5056100934743881
377,0.12458556890487671
378,0.9763751029968262
379,1.0707795470952988
380,1.2145691215991974
381,0.29951970279216766
382,0.5956035554409027
383,1.1695817150175571
384,0.8858399093151093
385,0.09430234134197235
386,0.10862618684768677
387,0.9371103942394257
388,0.833539605140686
389,0.2931757001206279
390,1.0844415128231049
391,1.8540884852409363
392,0.5197011129930615
393,0.41550663113594055
