EpisodeID,Reward,Timestep
0,0.9573967456817627,1
0,0.8541748523712158,2
0,0.8114245533943176,3
0,0.7507566213607788,4
0,0.6913984417915344,5
0,0.5859391689300537,6
0,0.550571620464325,7
0,0.5812650918960571,8
1,0.5120569467544556,9
1,1.0103706121444702,10
1,0.9620042443275452,11
1,0.8227162957191467,12
1,0.7306270003318787,13
1,0.6852597594261169,14
1,0.6618353724479675,15
1,0.6214553117752075,16
1,0.5077624320983887,17
1,0.41690438985824585,18
1,0.3631802201271057,19
1,0.29325154423713684,20
1,0.25730496644973755,21
1,0.28679323196411133,22
1,0.23892253637313843,23
2,-0.043618444353342056,24
2,0.9746441841125488,25
2,0.8746277093887329,26
2,0.8842593431472778,27
2,1.0389684438705444,28
2,1.0771565437316895,29
2,0.9362315535545349,30
2,0.7761382460594177,31
2,0.6903621554374695,32
2,0.659969687461853,33
2,0.6269597411155701,34
2,0.6694860458374023,35
2,0.742469310760498,36
2,0.7733664512634277,37
2,0.8199074864387512,38
2,0.8184770941734314,39
2,0.6150393486022949,40
2,0.5690100193023682,41
2,0.6615864038467407,42
2,0.6908202767372131,43
2,0.6571834683418274,44
2,0.5813066959381104,45
2,0.27359461784362793,46
2,0.022796550765633583,47
2,-0.07395964860916138,48
2,-0.2750770151615143,49
2,-0.46195828914642334,50
3,-0.43624356389045715,51
3,0.9610623717308044,52
3,0.9841366410255432,53
3,0.9439443945884705,54
3,0.8576995730400085,55
3,0.9249796271324158,56
3,0.8906835317611694,57
3,0.7571393847465515,58
3,0.8182461261749268,59
3,0.8234336972236633,60
3,0.8129997849464417,61
3,0.8114786744117737,62
3,0.8623204827308655,63
3,0.9526664614677429,64
3,0.9566739201545715,65
3,1.0754815340042114,66
3,1.2728193998336792,67
3,1.3100636005401611,68
3,1.234729290008545,69
4,1.1793986558914185,70
4,1.0346276760101318,71
4,1.010094165802002,72
4,0.9546661376953125,73
4,0.9396057724952698,74
4,0.9408788681030273,75
4,0.8756337761878967,76
4,0.8219286799430847,77
4,0.8438973426818848,78
4,0.8401363492012024,79
4,0.8205142617225647,80
4,0.8879470825195312,81
4,0.9025746583938599,82
4,0.9513409733772278,83
4,1.1042464971542358,84
5,1.150635004043579,85
5,0.9895260334014893,86
5,0.9604275226593018,87
5,0.8813601732254028,88
5,0.7914336323738098,89
5,0.7432432174682617,90
5,0.6784355044364929,91
5,0.6311848759651184,92
5,0.5000445246696472,93
5,0.26781946420669556,94
5,0.19676190614700317,95
5,0.14919479191303253,96
5,-0.03844967111945152,97
5,-0.09207062423229218,98
5,-0.2211645245552063,99
5,-0.2808377742767334,100
5,-0.14612548053264618,101
5,-0.1262386441230774,102
5,-0.17914411425590515,103
6,-0.2688000500202179,104
6,0.8904449939727783,105
6,0.8209803104400635,106
6,0.9298731684684753,107
6,0.9213144183158875,108
6,0.934968888759613,109
6,0.9348244071006775,110
6,0.8175609111785889,111
6,0.8163554668426514,112
6,0.8622106313705444,113
6,0.8932376503944397,114
6,0.8363209366798401,115
6,0.6533470749855042,116
6,0.5277454257011414,117
7,0.49021613597869873,118
7,1.0150439739227295,119
7,0.9362368583679199,120
7,0.7845818400382996,121
7,0.6615627408027649,122
7,0.6172754168510437,123
7,0.619890034198761,124
7,0.6711728572845459,125
7,0.6781256794929504,126
7,0.5602259635925293,127
7,0.6010599136352539,128
8,0.7512595653533936,129
8,0.9492473006248474,130
8,0.8046928644180298,131
8,0.741118311882019,132
8,0.801713764667511,133
8,0.8932285904884338,134
8,0.962230384349823,135
8,0.8964415788650513,136
8,0.7449668645858765,137
8,0.5207577347755432,138
8,0.2834770381450653,139
8,0.12870435416698456,140
8,-0.09450295567512512,141
8,-0.358236163854599,142
8,-0.5475163459777832,143
8,-0.5246879458427429,144
8,-0.5110841393470764,145
9,-0.5186647772789001,146
9,1.0249314308166504,147
9,0.9618435502052307,148
9,0.8277453184127808,149
9,0.7376103401184082,150
9,0.7813901901245117,151
9,0.8208194971084595,152
9,0.7584276795387268,153
9,0.6667312979698181,154
9,0.6988843679428101,155
9,0.7945476174354553,156
9,0.7208490371704102,157
9,0.548462450504303,158
9,0.41998329758644104,159
10,0.49249324202537537,160
10,0.979658842086792,161
10,0.9873414039611816,162
10,0.9283695220947266,163
10,0.8326006531715393,164
10,0.8621520400047302,165
10,0.8936849236488342,166
10,0.8491669297218323,167
10,0.8540420532226562,168
10,0.8826996684074402,169
10,0.9788625836372375,170
10,1.0265390872955322,171
10,0.8807477355003357,172
10,0.8033010959625244,173
10,0.7782231569290161,174
10,0.6326258778572083,175
10,0.6298531293869019,176
10,0.6488165259361267,177
10,0.4966597259044647,178
10,0.33354100584983826,179
10,0.16723372042179108,180
10,-0.03900579363107681,181
10,-0.3048442006111145,182
11,-0.32707348465919495,183
11,0.9388650059700012,184
11,0.7799359560012817,185
11,0.5495628714561462,186
11,0.48077142238616943,187
11,0.4773717522621155,188
11,0.5355550646781921,189
11,0.588542103767395,190
12,0.5010963678359985,191
12,0.9955395460128784,192
12,0.9906538128852844,193
12,1.0343657732009888,194
12,1.1313867568969727,195
12,1.1440829038619995,196
12,1.0301761627197266,197
12,0.8723213076591492,198
12,0.7489664554595947,199
12,0.6901273131370544,200
12,0.6273007988929749,201
12,0.6246765851974487,202
12,0.5389392971992493,203
12,0.5318006277084351,204
12,0.625616192817688,205
12,0.41004320979118347,206
12,0.28232091665267944,207
12,0.2516787648200989,208
12,0.12791110575199127,209
13,0.04885580763220787,210
13,0.9845519065856934,211
13,0.9112517833709717,212
13,0.7458348870277405,213
13,0.6605958938598633,214
13,0.682981014251709,215
13,0.7028579711914062,216
13,0.6568344831466675,217
13,0.5420393943786621,218
13,0.4945301413536072,219
14,0.5265741944313049,220
14,0.9071431756019592,221
14,0.783654510974884,222
14,0.693421483039856,223
14,0.5434890389442444,224
14,0.3779979944229126,225
14,0.2777649164199829,226
14,0.12458837032318115,227
15,-0.116414375603199,228
15,0.9746436476707458,229
15,0.8489404320716858,230
15,0.6950047612190247,231
15,0.6485281586647034,232
15,0.6935171484947205,233
15,0.7692498564720154,234
15,0.9060093760490417,235
15,0.9035388827323914,236
15,0.7895010709762573,237
15,0.8714809417724609,238
15,1.2208894491195679,239
15,1.3618698120117188,240
15,1.2748481035232544,241
15,1.2537709474563599,242
15,1.3604556322097778,243
15,1.4308342933654785,244
15,1.3958849906921387,245
15,1.3865209817886353,246
16,1.4743983745574951,247
16,1.0110609531402588,248
16,0.909784734249115,249
16,0.7267629504203796,250
16,0.5690844058990479,251
16,0.4446062445640564,252
16,0.3654050827026367,253
16,0.24533307552337646,254
17,0.20704208314418793,255
17,0.9206217527389526,256
17,0.856670618057251,257
17,0.8950628638267517,258
17,0.944479763507843,259
17,1.063248872756958,260
17,1.241287350654602,261
17,1.2017971277236938,262
17,1.0802663564682007,263
17,0.9762405753135681,264
17,0.8535627126693726,265
17,0.7298148274421692,266
17,0.8161354064941406,267
17,0.9820939302444458,268
17,0.9776304364204407,269
17,1.0827302932739258,270
17,1.3149454593658447,271
17,1.5674681663513184,272
17,1.6967693567276,273
17,1.6834648847579956,274
17,1.787466049194336,275
17,1.9204710721969604,276
17,2.044074773788452,277
17,2.1163418292999268,278
17,2.1297073364257812,279
17,2.302583932876587,280
17,2.3538379669189453,281
17,2.0820369720458984,282
17,1.9835622310638428,283
17,1.9286129474639893,284
17,1.8061575889587402,285
17,1.8447399139404297,286
17,1.8429375886917114,287
17,1.7747207880020142,288
17,1.6893893480300903,289
17,1.5219565629959106,290
17,1.3708480596542358,291
17,1.3840255737304688,292
17,1.385706901550293,293
17,1.3752535581588745,294
17,1.3842658996582031,295
17,1.3202382326126099,296
17,1.18567955493927,297
18,1.0101205110549927,298
18,0.9607412815093994,299
18,0.9698898792266846,300
18,0.9779679775238037,301
18,1.0065730810165405,302
18,1.0705735683441162,303
18,1.009049415588379,304
18,0.9991555213928223,305
18,1.040647029876709,306
18,1.0794742107391357,307
18,1.113070011138916,308
18,1.1999610662460327,309
18,1.2825417518615723,310
18,1.3231157064437866,311
18,1.3168082237243652,312
18,1.3327374458312988,313
18,1.2850732803344727,314
18,1.310104250907898,315
18,1.263554334640503,316
18,0.9911732077598572,317
18,0.8613277673721313,318
18,0.9493638873100281,319
18,0.8581495881080627,320
18,0.6216719746589661,321
18,0.4630305767059326,322
18,0.3251180946826935,323
18,0.2936438322067261,324
18,0.3255729377269745,325
19,0.18962524831295013,326
19,0.9578574895858765,327
19,0.8908622860908508,328
19,0.8210720419883728,329
19,0.8514189124107361,330
19,0.9421753287315369,331
19,0.9075492024421692,332
19,0.7683371901512146,333
19,0.6625306606292725,334
19,0.5605646967887878,335
20,0.4661276340484619,336
20,0.8619417548179626,337
20,0.7479509115219116,338
20,0.6455780267715454,339
20,0.4078170657157898,340
20,0.3083886206150055,341
20,0.31121596693992615,342
21,0.23083065450191498,343
21,0.9272651672363281,344
21,0.8678439855575562,345
21,0.8170381784439087,346
21,0.868044912815094,347
21,1.0022313594818115,348
21,0.893389105796814,349
21,0.749590277671814,350
21,0.6475309133529663,351
21,0.42804408073425293,352
21,0.2152451127767563,353
21,0.2325335592031479,354
21,0.273699015378952,355
21,0.15008652210235596,356
21,0.24383412301540375,357
21,0.3929439187049866,358
21,0.4089878797531128,359
21,0.514505922794342,360
21,0.593846321105957,361
21,0.6604515314102173,362
21,0.6503938436508179,363
21,0.6861250996589661,364
21,0.7493632435798645,365
21,0.7687510848045349,366
21,0.5930755734443665,367
21,0.44471460580825806,368
21,0.4120519757270813,369
21,0.4002479612827301,370
21,0.3986915051937103,371
22,0.4088270664215088,372
22,0.9560386538505554,373
22,0.9501412510871887,374
22,0.92750483751297,375
22,0.7722718715667725,376
22,0.7915894389152527,377
22,0.9004862904548645,378
22,0.8434977531433105,379
22,0.8050856590270996,380
22,0.8493488430976868,381
22,1.0143567323684692,382
22,1.0872697830200195,383
22,1.0946563482284546,384
22,1.0838695764541626,385
22,1.05604088306427,386
22,1.0964597463607788,387
22,1.0291786193847656,388
22,0.9416962265968323,389
22,0.9382140636444092,390
22,0.8503934741020203,391
22,0.7056030035018921,392
22,0.7563357949256897,393
22,0.7606664299964905,394
22,0.6169961094856262,395
22,0.528290331363678,396
22,0.47323137521743774,397
22,0.455112487077713,398
22,0.3810729384422302,399
22,0.4256799519062042,400
22,0.6295101642608643,401
22,0.43111178278923035,402
22,0.09499987214803696,403
22,-0.14910010993480682,404
22,-0.31888601183891296,405
22,-0.3098105490207672,406
22,-0.27405810356140137,407
22,-0.20186999440193176,408
22,-0.18725867569446564,409
22,-0.2465665638446808,410
23,-0.34808722138404846,411
23,1.0176960229873657,412
23,0.9955669641494751,413
23,0.9629866480827332,414
23,0.9244012236595154,415
23,0.9337809681892395,416
23,0.9604701399803162,417
23,0.9370979070663452,418
23,0.8935714364051819,419
23,0.8497341871261597,420
23,0.7780179381370544,421
23,0.5736104846000671,422
23,0.5179933905601501,423
23,0.5908885598182678,424
23,0.6105610132217407,425
23,0.6616480350494385,426
23,0.8521981835365295,427
24,0.9807425737380981,428
24,0.9333226680755615,429
24,0.8055604696273804,430
24,0.7944276928901672,431
24,0.8676319122314453,432
24,0.8748969435691833,433
24,0.7895363569259644,434
24,0.6403107047080994,435
24,0.46724778413772583,436
24,0.16806450486183167,437
24,-0.11522909253835678,438
24,-0.2804517149925232,439
24,-0.30969756841659546,440
25,-0.24569232761859894,441
25,0.9817622900009155,442
25,0.8363096117973328,443
25,0.7037842273712158,444
25,0.7157113552093506,445
25,0.6845181584358215,446
25,0.7161726951599121,447
25,0.7205199599266052,448
25,0.5658891797065735,449
25,0.45706701278686523,450
25,0.4204196631908417,451
25,0.44858959317207336,452
25,0.4449881315231323,453
26,0.36415213346481323,454
26,0.9442443251609802,455
26,0.8309705257415771,456
26,0.7681348323822021,457
26,0.6971846222877502,458
26,0.6383972764015198,459
26,0.57923823595047,460
26,0.4983605742454529,461
26,0.42894721031188965,462
26,0.4325800836086273,463
26,0.47897639870643616,464
26,0.4665467441082001,465
27,0.4652375876903534,466
27,1.0104870796203613,467
27,0.9881198406219482,468
27,0.9653519988059998,469
27,0.9381317496299744,470
27,0.8521444201469421,471
27,0.8242231011390686,472
27,0.9377759695053101,473
27,0.954990565776825,474
27,0.8097267150878906,475
27,0.6853446364402771,476
27,0.5283886194229126,477
27,0.44441723823547363,478
27,0.4354754686355591,479
27,0.34752246737480164,480
27,0.2668329179286957,481
27,0.3291970491409302,482
27,0.4878052771091461,483
28,0.5624615550041199,484
28,0.8912804126739502,485
28,0.8015424013137817,486
28,0.8627244234085083,487
28,0.855267345905304,488
28,0.6795595288276672,489
28,0.5172953009605408,490
28,0.5792461037635803,491
28,0.7486438751220703,492
28,0.6810668110847473,493
28,0.32678380608558655,494
29,0.13164575397968292,495
29,0.9949943423271179,496
29,0.9023939371109009,497
29,0.8736080527305603,498
29,0.8297394514083862,499
29,0.6864481568336487,500
29,0.5661855936050415,501
29,0.5347200632095337,502
29,0.521109402179718,503
29,0.5629658699035645,504
29,0.7056529521942139,505
29,0.6772037148475647,506
29,0.36136189103126526,507
29,0.1626780778169632,508
29,0.019483251497149467,509
30,-0.043304286897182465,510
30,1.036440372467041,511
30,0.955573320388794,512
30,0.8248300552368164,513
30,0.7581329345703125,514
30,0.7435159087181091,515
30,0.8481166362762451,516
30,0.8043059706687927,517
30,0.6719815731048584,518
30,0.5851165652275085,519
30,0.38455528020858765,520
31,0.24230974912643433,521
31,0.9268127083778381,522
31,0.8244353532791138,523
31,0.8850730657577515,524
31,0.9374955296516418,525
31,0.9651554822921753,526
31,1.0046310424804688,527
31,0.8737524747848511,528
31,0.7501871585845947,529
31,0.7616390585899353,530
31,0.952910840511322,531
31,1.2644071578979492,532
31,1.4312164783477783,533
31,1.3672235012054443,534
31,1.474290370941162,535
31,1.6952836513519287,536
31,1.870841145515442,537
31,2.020876169204712,538
31,2.0118155479431152,539
31,1.8538343906402588,540
31,1.8403514623641968,541
31,1.8789911270141602,542
31,1.786448359489441,543
31,1.6718165874481201,544
31,1.626129388809204,545
31,1.6763856410980225,546
31,1.6957181692123413,547
31,1.6834626197814941,548
31,1.6608421802520752,549
31,1.718634843826294,550
31,1.6775071620941162,551
31,1.5147981643676758,552
31,1.3686665296554565,553
31,1.2549388408660889,554
31,1.2220163345336914,555
31,1.1670899391174316,556
31,1.1663331985473633,557
32,1.1960796117782593,558
32,1.0620253086090088,559
32,1.0448784828186035,560
32,0.9433088898658752,561
32,0.8877126574516296,562
32,0.8908208012580872,563
32,0.8339194655418396,564
32,0.6994760632514954,565
32,0.6890871524810791,566
32,0.5837863683700562,567
32,0.22590255737304688,568
32,-0.0260403361171484,569
32,-0.09195371717214584,570
32,-0.006000244524329901,571
32,0.010307153686881065,572
33,0.11200353503227234,573
33,0.9582756161689758,574
33,0.9291971325874329,575
33,0.9784256219863892,576
33,1.001713514328003,577
33,1.0240575075149536,578
33,1.0014821290969849,579
33,1.0003905296325684,580
33,1.005255937576294,581
33,0.9521386027336121,582
33,0.9366695284843445,583
33,0.9329184293746948,584
33,0.9060885310173035,585
33,0.9071637392044067,586
33,1.0707647800445557,587
33,1.1291226148605347,588
33,1.0814261436462402,589
33,1.1715822219848633,590
33,1.0466887950897217,591
33,0.8504673838615417,592
33,0.75700843334198,593
33,0.6978597044944763,594
33,0.5519445538520813,595
33,0.4202147424221039,596
33,0.30545327067375183,597
33,0.25461718440055847,598
34,0.2923348546028137,599
34,0.9634829163551331,600
34,0.8164928555488586,601
34,0.7478709816932678,602
34,0.8405451774597168,603
34,0.9557392001152039,604
34,0.8624578714370728,605
34,0.7241029143333435,606
34,0.6382056474685669,607
34,0.6933363676071167,608
34,0.952264130115509,609
34,1.2441598176956177,610
34,1.525228500366211,611
34,1.6866813898086548,612
34,1.769058346748352,613
34,1.7759603261947632,614
34,1.6709314584732056,615
34,1.5627681016921997,616
34,1.6175131797790527,617
34,1.5805072784423828,618
34,1.4582041501998901,619
34,1.4428908824920654,620
34,1.3820240497589111,621
34,1.3210026025772095,622
34,1.1820623874664307,623
34,0.9543885588645935,624
34,0.7719455361366272,625
34,0.7390978932380676,626
35,0.7305554151535034,627
35,0.9389870166778564,628
35,0.9055361747741699,629
35,0.8703310489654541,630
35,0.762269914150238,631
35,0.6449821591377258,632
35,0.6273642182350159,633
35,0.6954801082611084,634
35,0.6027788519859314,635
35,0.3423461616039276,636
35,0.36030295491218567,637
35,0.4025857746601105,638
35,0.32665494084358215,639
35,0.27869901061058044,640
35,0.21039420366287231,641
35,0.12068364024162292,642
35,-0.0030242411885410547,643
35,-0.00014125190500635654,644
35,-0.03219781816005707,645
35,-0.22442293167114258,646
36,-0.390327125787735,647
36,0.9774520993232727,648
36,0.8438969254493713,649
36,0.7793803215026855,650
36,0.883250892162323,651
36,0.9193137884140015,652
36,0.8391022682189941,653
36,0.6698914766311646,654
36,0.45890867710113525,655
36,0.39822009205818176,656
37,0.3224550485610962,657
37,0.9352477788925171,658
37,0.9000927805900574,659
37,0.8263424038887024,660
37,0.7630143165588379,661
37,0.8581851124763489,662
37,0.8781226873397827,663
37,0.8832574486732483,664
37,0.9492058157920837,665
37,0.8937298059463501,666
37,0.8383408784866333,667
37,0.9773987531661987,668
37,1.168883204460144,669
37,1.2913753986358643,670
37,1.3923105001449585,671
37,1.3620845079421997,672
37,1.3262919187545776,673
37,1.395566463470459,674
37,1.323294997215271,675
37,1.2765718698501587,676
37,1.3557114601135254,677
37,1.4312509298324585,678
37,1.477913498878479,679
37,1.5089478492736816,680
37,1.396457552909851,681
37,1.2892132997512817,682
37,1.2512685060501099,683
37,1.1709809303283691,684
37,1.083608627319336,685
37,1.2091705799102783,686
37,1.2775994539260864,687
37,1.2365728616714478,688
37,1.197726845741272,689
37,0.9652650952339172,690
37,0.8255824446678162,691
37,0.8765513896942139,692
37,1.040441632270813,693
37,1.0626388788223267,694
37,0.859286367893219,695
37,0.6793801188468933,696
37,0.44834697246551514,697
37,0.16950295865535736,698
37,0.010277887806296349,699
37,-0.09780062735080719,700
37,-0.06961073726415634,701
37,0.10865245759487152,702
37,0.04149089381098747,703
37,-0.14195016026496887,704
37,-0.2776961624622345,705
37,-0.44269248843193054,706
37,-0.5912773609161377,707
38,-0.6551918387413025,708
38,0.9491161704063416,709
38,0.8664150238037109,710
38,0.8290085792541504,711
38,0.8156229853630066,712
38,0.7267897725105286,713
38,0.7128603458404541,714
38,0.7421985268592834,715
38,0.6850777864456177,716
38,0.6486771702766418,717
38,0.569973349571228,718
38,0.4160294830799103,719
38,0.4203706383705139,720
38,0.4225882887840271,721
38,0.42805129289627075,722
38,0.5508166551589966,723
38,0.47055962681770325,724
39,0.229682058095932,725
39,0.9051180481910706,726
39,0.8063919544219971,727
39,0.6911016702651978,728
39,0.5483490824699402,729
39,0.5428175330162048,730
39,0.4824041426181793,731
39,0.2822549641132355,732
39,0.13684163987636566,733
39,0.1107872799038887,734
39,0.05286746099591255,735
39,-0.16765424609184265,736
39,-0.4197981655597687,737
40,-0.6518748998641968,738
40,0.8867231607437134,739
40,0.7420547604560852,740
40,0.7222503423690796,741
40,0.669878363609314,742
40,0.6001051664352417,743
40,0.6453877091407776,744
40,0.669937789440155,745
40,0.7071049213409424,746
40,0.6802261471748352,747
40,0.49030211567878723,748
41,0.3087348937988281,749
41,0.9293088912963867,750
41,0.8750616312026978,751
41,0.8822634816169739,752
41,0.8923259973526001,753
41,0.9681635499000549,754
41,1.0104565620422363,755
41,1.0135748386383057,756
41,0.9565166234970093,757
41,0.8272232413291931,758
41,0.809285044670105,759
41,0.905963122844696,760
41,0.8926010131835938,761
41,0.9715414643287659,762
41,1.0595099925994873,763
41,1.0870789289474487,764
41,1.2231849431991577,765
41,1.2658087015151978,766
41,1.2363801002502441,767
41,1.2985590696334839,768
41,1.3398125171661377,769
41,1.1986653804779053,770
41,1.1315513849258423,771
41,1.087866187095642,772
41,0.8940389156341553,773
41,0.6379801630973816,774
42,0.5566985607147217,775
42,0.9115934371948242,776
42,0.7808951735496521,777
42,0.7058453559875488,778
42,0.5741351246833801,779
42,0.49953508377075195,780
42,0.476887583732605,781
42,0.47713005542755127,782
42,0.6146947741508484,783
42,0.8377009630203247,784
42,0.8688436150550842,785
43,0.6922712326049805,786
43,0.9854138493537903,787
43,0.9179111123085022,788
43,0.8933504223823547,789
43,0.9625860452651978,790
43,1.111320972442627,791
43,1.2990440130233765,792
43,1.289227843284607,793
43,1.2198915481567383,794
43,1.2283169031143188,795
43,1.160657286643982,796
43,1.0592440366744995,797
43,1.09971284866333,798
43,1.3422259092330933,799
43,1.5645455121994019,800
43,1.56867516040802,801
43,1.515171766281128,802
43,1.5449711084365845,803
43,1.5024744272232056,804
43,1.478023886680603,805
43,1.4231295585632324,806
43,1.4715789556503296,807
43,1.5659329891204834,808
43,1.4898271560668945,809
43,1.4866712093353271,810
43,1.446528673171997,811
43,1.3739283084869385,812
44,1.4383594989776611,813
44,1.0063252449035645,814
44,0.9197351336479187,815
44,0.7412930130958557,816
44,0.6066026091575623,817
44,0.5921127796173096,818
44,0.6662628054618835,819
44,0.7971574068069458,820
44,0.8332141041755676,821
44,0.8157491683959961,822
44,0.8891969323158264,823
44,0.8231319189071655,824
44,0.7210167050361633,825
44,0.7124536633491516,826
44,0.7171823978424072,827
44,0.5763220191001892,828
44,0.2911657691001892,829
44,0.19036804139614105,830
44,0.31056341528892517,831
44,0.22088313102722168,832
44,0.04793090373277664,833
