EpisodeID,Return
1,32.01828262092607
2,13.960511377381795
3,6.935085678778127
4,5.71780454045685
5,5.639536342449803
6,4.860136910557827
7,5.024864975936381
8,11.328284726845654
9,5.734635331495337
10,5.830505384087429
11,22.03104146449704
12,4.90243776238849
13,6.01769825073307
14,5.786480674437987
15,5.902151076780823
16,5.0426735584910025
17,15.406054234519935
18,4.939567235268506
19,12.292806132023912
20,7.082256718160457
21,4.939533122586081
22,4.842651079515144
23,6.344891056410703
24,19.63697738426393
25,18.1406685480878
26,6.857772405643587
27,6.089816975832006
28,7.005406357725105
29,6.0841534976008305
30,4.902753967938046
31,5.0535679721955855
32,6.765847542560582
33,4.912928416967995
34,5.009798781598207
35,5.949405197519049
36,4.918704150713623
37,5.007596772519058
38,4.847122356041246
39,4.90830267888541
40,4.918805046949922
41,14.68866904665387
42,4.921531573326594
43,29.068781018462357
44,4.887117943462701
45,8.043313834486199
46,5.208976962241119
47,13.61283764284824
48,4.928870671600185
49,15.384784110656106
50,4.926559644894938
51,4.933968143599503
52,15.892360649234803
53,4.888044835349104
54,6.137524912751231
55,12.372069575402763
56,14.313456753586246
57,6.303293645732976
58,4.793233970073185
59,4.908891272399852
60,7.86931033664877
61,25.396918517294854
62,13.612989968929364
63,12.106118250624817
64,4.925375379465501
65,6.025955132842617
66,6.1605555302059045
67,5.174516738374467
68,8.003966042546448
69,4.9004399967054555
70,5.016270686513873
71,5.846983227336168
72,6.688644287372315
73,5.110584343654165
74,4.896620937939941
75,6.1723485658863355
76,8.319740063195914
77,5.691996021613353
78,5.1432200995158865
79,5.0092375657648915
80,5.710006404685334
81,7.1553109198279605
82,6.670448063579496
83,4.964992878487455
84,4.854044588177172
85,6.119525526234953
86,14.345695513553958
87,16.304202369796325
88,15.342401287424863
89,13.512317911116039
90,14.502250190680755
91,6.100082829979689
92,5.832948770324907
93,16.422943749007917
94,4.843361097037064
95,6.832310037895768
96,5.031211228005155
97,4.857503917857909
98,6.371303848572104
99,4.927086273100657
100,4.996001949520972
101,16.247716222334233
102,4.92636970195553
103,4.857250796186792
104,4.916773005504071
105,14.044754346804826
106,22.156020876557086
107,4.902882835208437
108,4.923978528421813
109,12.341585724895777
110,4.879205063657448
111,6.3443702487742035
112,11.876643062548773
113,23.35349252886989
114,4.907016364949904
115,11.260631232322586
