EpisodeID,ActionMeasure
1,9.496378302574158
2,15.928245067596436
3,16.44524335861206
4,16.757907390594482
5,14.991747677326202
6,9.11797285079956
7,15.266905784606934
8,13.579633891582489
9,13.029634952545166
10,10.812063336372375
11,17.362087458372116
12,15.928566932678223
13,17.509705543518066
14,11.201886355876923
15,16.88224034011364
16,17.631209015846252
17,6.703025281429291
18,17.315189838409424
19,9.770684838294983
20,11.289123207330704
21,14.833543539047241
22,14.05103349685669
23,14.20033311843872
24,13.251890659332275
25,13.46122407913208
26,14.791930079460144
27,10.89205026626587
28,15.424389883875847
29,15.78152847290039
30,17.287066519260406
31,14.410947322845459
32,12.152641534805298
33,18.396358489990234
34,9.851455450057983
35,19.63781827688217
36,17.198357820510864
37,9.205614566802979
38,14.749757468700409
39,15.10969191789627
40,8.822550892829895
41,13.592267036437988
42,19.332213401794434
43,9.90409168601036
44,17.044576108455658
45,14.298789143562317
46,13.842303276062012
47,6.219632089138031
48,12.352279901504517
49,14.289712071418762
50,13.528099775314331
51,12.388615429401398
52,18.64283776283264
53,12.383676826953888
54,17.9436616897583
55,14.8786039352417
56,12.582947254180908
57,14.530441999435425
58,15.21503734588623
59,16.110402584075928
60,14.120510339736938
61,17.089856147766113
62,15.020809143781662
63,18.450039863586426
64,18.20899671316147
65,14.210178852081299
66,13.069985628128052
67,8.817564010620117
68,12.259648323059082
69,6.720369517803192
70,14.148796558380127
71,11.962816417217255
72,10.410190388560295
73,16.589242413640022
74,15.6677885055542
75,16.984057545661926
76,16.730524092912674
77,13.367436170578003
78,12.602039754390717
79,10.872025668621063
80,7.362907528877258
81,8.528084993362427
82,13.387364149093628
83,8.677626490592957
84,17.111595928668976
85,23.02214950323105
86,15.201793730258942
87,18.852293580770493
88,17.951528429985046
89,16.54241356998682
90,8.913268804550171
91,20.622482538223267
92,18.914044082164764
93,15.242403507232666
94,15.307072207331657
95,14.421767711639404
96,17.84553761780262
97,14.894254446029663
98,14.565640211105347
99,15.38814377784729
100,13.418868780136108
101,14.332599401473999
102,14.51976728439331
103,14.830118119716644
104,12.254831075668335
105,7.653194934129715
106,16.855011820793152
107,13.291070222854614
108,7.9505298137664795
109,10.845294773578644
110,15.466980457305908
111,16.476137459278107
112,14.287367939949036
113,14.344525337219238
114,13.606694340705872
115,7.011035799980164
116,10.838467299938202
117,16.657133549451828
118,15.456906795501709
119,12.856539905071259
120,17.17988282442093
121,12.47183609008789
122,16.178425312042236
123,17.08150005340576
124,12.749955236911774
125,9.513816952705383
126,15.877210855484009
127,12.435993939638138
128,15.628371238708496
129,17.007984161376953
130,16.34101092815399
131,20.03709053993225
132,11.06293086707592
133,12.393509238958359
134,7.9065985679626465
135,15.798068970441818
136,16.23072338104248
137,18.771548449993134
138,17.44040536880493
139,6.78621906042099
140,14.137954950332642
141,8.93651294708252
142,9.562627762556076
143,15.651542663574219
