EpisodeID,ActionMeasure1,ActionMeasure2,ActionMeasure3,Timestep
1,-10.211783409118652,11.509614944458008,-4.318605899810791,1
1,7.20704460144043,0.7200015783309937,10.820712089538574,2
1,-7.138145446777344,6.387319087982178,0.41406023502349854,3
1,-3.0754599571228027,8.5455961227417,-0.8784297704696655,4
1,6.810949325561523,4.652976036071777,2.2274017333984375,5
1,-3.142324209213257,13.294938087463379,-0.3487805128097534,6
1,1.939520001411438,1.516070008277893,5.201052665710449,7
1,-0.9562079906463623,12.180670738220215,-0.19751262664794922,8
1,-6.841358184814453,7.883347511291504,2.7270069122314453,9
1,-10.366117477416992,5.661107063293457,3.812535285949707,10
1,-14.666485786437988,4.391812801361084,3.2230513095855713,11
1,-16.204574584960938,2.8928518295288086,2.882521390914917,12
2,-10.15423583984375,12.414457321166992,-2.951201915740967,13
2,7.135624885559082,2.149545907974243,11.082086563110352,14
2,-4.402565956115723,5.593835830688477,-0.6330301761627197,15
2,6.2807464599609375,4.2307939529418945,2.3455188274383545,16
2,-5.701937198638916,13.83194351196289,-5.4125847816467285,17
2,4.728996276855469,7.680954456329346,4.575865268707275,18
2,-3.875666379928589,14.411677360534668,-6.314285755157471,19
2,3.2439393997192383,5.9786553382873535,5.262536525726318,20
2,-4.742010593414307,13.138325691223145,-3.7086963653564453,21
2,4.697955131530762,1.5924837589263916,6.978567123413086,22
2,-1.4783753156661987,15.032187461853027,-2.7556071281433105,23
2,4.8273844718933105,3.390993356704712,4.941498756408691,24
2,-3.906541347503662,13.403570175170898,-8.261686325073242,25
2,-2.6383211612701416,7.85823392868042,0.40692126750946045,26
2,1.3308345079421997,2.097423791885376,4.043903350830078,27
2,-1.5773088932037354,17.52606773376465,-2.615353584289551,28
2,2.592252016067505,-0.4989227056503296,4.634772777557373,29
2,1.5097405910491943,17.756608963012695,-2.662303924560547,30
2,-8.819622993469238,6.368484020233154,-3.495941162109375,31
2,4.18994140625,0.60434889793396,8.310511589050293,32
2,-7.323009967803955,3.6499481201171875,-4.41337776184082,33
2,8.730649948120117,3.8838303089141846,2.62420916557312,34
2,-6.881997585296631,10.196263313293457,-3.3589303493499756,35
2,8.87484073638916,7.622820854187012,1.5208905935287476,36
2,-4.704358100891113,15.307400703430176,-3.0198869705200195,37
2,7.497293472290039,6.911893367767334,0.5791357755661011,38
2,-3.504790782928467,10.650049209594727,2.0534415245056152,39
2,-0.854727029800415,11.396753311157227,-0.4772254228591919,40
2,1.7653888463974,2.850935220718384,2.0365424156188965,41
3,-7.6501874923706055,11.725736618041992,-2.6719608306884766,42
3,6.361602306365967,0.7906886339187622,11.785797119140625,43
3,-5.530633449554443,7.087489604949951,4.512051105499268,44
3,-0.6704678535461426,13.414536476135254,1.2793760299682617,45
3,-5.067009449005127,8.545389175415039,2.078569173812866,46
3,-8.853492736816406,7.180663585662842,1.283138632774353,47
3,-9.624920845031738,5.343955039978027,1.7122199535369873,48
3,-7.0689496994018555,7.515672206878662,1.105474829673767,49
3,-7.029165267944336,7.4907355308532715,3.7348012924194336,50
4,-8.098306655883789,11.664772033691406,-2.5738773345947266,51
4,6.513571739196777,7.552874565124512,5.363018989562988,52
4,-11.754241943359375,13.842353820800781,-4.093130588531494,53
4,11.16102123260498,5.9007391929626465,5.452396869659424,54
4,-10.735674858093262,11.949222564697266,-3.1975955963134766,55
4,10.836784362792969,6.07547664642334,8.329368591308594,56
4,-10.054549217224121,10.515002250671387,-2.8280344009399414,57
4,13.573125839233398,5.668084621429443,7.8404951095581055,58
4,-8.83126449584961,8.131253242492676,-3.8114564418792725,59
4,15.253949165344238,3.1286377906799316,8.762296676635742,60
4,-2.371847152709961,11.262283325195312,-4.464966773986816,61
4,5.647033214569092,1.9226900339126587,4.7856550216674805,62
4,-4.499279022216797,8.245828628540039,-8.042051315307617,63
4,-0.552188515663147,10.517881393432617,0.7253320217132568,64
4,-1.633946418762207,10.509015083312988,1.315456509590149,65
4,-2.494638204574585,9.740865707397461,3.169783592224121,66
4,-8.260774612426758,4.514493942260742,2.3454880714416504,67
4,-13.7777681350708,-1.4466400146484375,2.705897331237793,68
5,-8.482587814331055,11.561436653137207,-2.7791314125061035,69
5,5.281768798828125,1.010175347328186,9.641487121582031,70
5,-11.124073028564453,9.473367691040039,-3.9360485076904297,71
5,9.162572860717773,6.775165557861328,9.020737648010254,72
5,-10.022895812988281,11.856789588928223,-3.0639498233795166,73
5,12.099596977233887,5.50865364074707,8.030068397521973,74
5,-9.839445114135742,11.92833423614502,-5.57970666885376,75
5,11.988164901733398,4.364221572875977,7.1006693840026855,76
5,-7.498412132263184,10.046524047851562,-4.231490135192871,77
5,5.789543628692627,6.3107380867004395,5.266153812408447,78
5,-2.898284912109375,14.121838569641113,-8.023479461669922,79
5,1.621954083442688,2.0470824241638184,3.983882427215576,80
5,-5.881728649139404,9.942889213562012,-8.406881332397461,81
5,-1.894944429397583,11.268774032592773,-0.6603792309761047,82
5,7.203815937042236,3.514850616455078,3.7108571529388428,83
5,-1.455923318862915,15.385936737060547,-2.590210199356079,84
5,5.931735992431641,3.559762477874756,-0.44593262672424316,85
5,11.99689769744873,5.087936878204346,4.282155990600586,86
5,-0.35093939304351807,10.321781158447266,-5.0374755859375,87
5,6.6602630615234375,12.848833084106445,6.330063819885254,88
5,-2.99868106842041,6.78823709487915,-0.11676090955734253,89
5,-2.3326191902160645,14.242921829223633,-2.5364913940429688,90
5,8.904752731323242,7.871732711791992,4.584000110626221,91
5,-1.1792620420455933,13.818304061889648,-2.96901798248291,92
5,6.3581767082214355,4.885232448577881,6.108686923980713,93
5,-1.4961352348327637,14.925490379333496,-3.1802890300750732,94
5,3.135777473449707,4.260222911834717,6.129335403442383,95
5,-1.2370296716690063,14.022626876831055,-4.801892280578613,96
6,-9.109796524047852,11.762393951416016,-2.058626651763916,97
6,6.669802188873291,5.726955890655518,7.64848518371582,98
6,-12.387707710266113,9.806520462036133,-3.1375927925109863,99
6,10.63721752166748,7.282299995422363,6.767242431640625,100
6,-10.370515823364258,12.804850578308105,-5.07261848449707,101
6,12.124711036682129,4.507315158843994,6.945158004760742,102
6,-10.459310531616211,12.36408519744873,-3.0048580169677734,103
6,13.993583679199219,4.6603007316589355,7.55051851272583,104
6,-8.26783561706543,10.1151704788208,-5.018101692199707,105
6,13.765317916870117,4.055142402648926,8.92411994934082,106
6,-0.8173485994338989,13.221843719482422,-4.668379783630371,107
6,5.272427082061768,1.2080087661743164,2.0705437660217285,108
6,-4.13402795791626,8.432785987854004,-7.781031608581543,109
6,-4.29216194152832,12.367154121398926,-3.1760144233703613,110
6,6.936347007751465,4.931770324707031,1.0205477476119995,111
6,-1.9783142805099487,13.989704132080078,-1.9387221336364746,112
6,5.9480438232421875,3.340975284576416,-1.4022691249847412,113
6,11.86617374420166,3.1829380989074707,10.986722946166992,114
6,2.5775461196899414,8.498076438903809,-0.9085922241210938,115
6,2.456798553466797,-0.44940075278282166,-1.985863447189331,116
6,3.443525791168213,5.404110908508301,-1.8315086364746094,117
6,2.373075008392334,4.254541397094727,-2.9988203048706055,118
6,3.1280529499053955,3.216991424560547,-4.118408203125,119
6,-0.6180486679077148,-18.085439682006836,8.981673240661621,120
6,-1.6870906352996826,-4.445069789886475,6.058139801025391,121
6,8.990687370300293,-0.2041093111038208,6.605838775634766,122
6,10.055277824401855,2.635803461074829,2.424107313156128,123
6,2.0445828437805176,20.208221435546875,0.8720101118087769,124
6,3.3122775554656982,19.70318031311035,-5.802281379699707,125
6,8.192448616027832,12.486570358276367,-0.5922023057937622,126
6,11.576885223388672,0.33052870631217957,-1.798896312713623,127
6,14.786089897155762,-4.47664737701416,7.153996467590332,128
6,14.634360313415527,5.074897289276123,1.8341095447540283,129
6,-0.48752620816230774,20.232654571533203,3.1920032501220703,130
6,-0.25853678584098816,15.448161125183105,-2.82594895362854,131
6,3.874802589416504,11.653368949890137,1.638313889503479,132
6,-6.99409818649292,19.189481735229492,-4.747332572937012,133
7,-9.682412147521973,11.37934684753418,-4.2807769775390625,134
7,7.168652057647705,0.7356578707695007,12.191055297851562,135
7,-5.08195161819458,4.799090385437012,2.6606407165527344,136
7,1.1987533569335938,13.60636043548584,0.33856815099716187,137
7,-9.918621063232422,9.692776679992676,-13.361003875732422,138
7,-1.621389389038086,9.183686256408691,-0.7311152219772339,139
7,5.501150608062744,2.1701951026916504,2.9836440086364746,140
7,-3.116119384765625,12.225641250610352,1.0572829246520996,141
7,-4.139832019805908,10.489729881286621,3.91262149810791,142
7,-8.376352310180664,10.492715835571289,4.862548351287842,143
7,-9.922161102294922,7.38684606552124,3.890873670578003,144
7,-12.267273902893066,6.056003570556641,2.384716272354126,145
8,-9.496297836303711,12.515665054321289,-3.9608657360076904,146
8,7.2762346267700195,0.41785019636154175,12.379606246948242,147
8,-7.482347011566162,5.578273296356201,1.923878788948059,148
8,-1.1049920320510864,13.533669471740723,-0.15885615348815918,149
8,-4.6225175857543945,3.5318989753723145,1.2825251817703247,150
8,-8.9920072555542,5.686156272888184,5.766095161437988,151
8,-13.044400215148926,2.7064950466156006,3.3192973136901855,152
8,-14.469282150268555,4.996796607971191,3.2808642387390137,153
8,-15.058795928955078,6.461852550506592,2.221174955368042,154
9,-10.852886199951172,13.3898344039917,-3.8764350414276123,155
9,7.420754909515381,1.5277652740478516,10.571797370910645,156
9,-7.655502796173096,7.27455997467041,1.334739089012146,157
9,-1.984989881515503,16.08397674560547,2.3863441944122314,158
9,-3.296933650970459,13.49255084991455,1.4770987033843994,159
9,-9.762151718139648,8.85103702545166,4.151263236999512,160
9,-10.255071640014648,8.913201332092285,4.332618713378906,161
9,-8.480005264282227,6.020669460296631,2.5739901065826416,162
9,-7.8325114250183105,8.124520301818848,0.933504581451416,163
10,-11.076448440551758,10.114758491516113,-4.380093097686768,164
10,8.549125671386719,0.2734379470348358,10.669517517089844,165
10,-6.670969009399414,6.468446731567383,1.3538804054260254,166
10,-0.885646402835846,16.56449317932129,1.1322355270385742,167
10,-7.1075968742370605,12.009061813354492,3.070136308670044,168
10,-8.060345649719238,7.006350517272949,2.6347222328186035,169
10,-9.426129341125488,7.87007999420166,1.508400321006775,170
10,-7.133768558502197,7.506828308105469,3.375933885574341,171
10,-7.9227614402771,7.958083152770996,3.5172951221466064,172
11,-11.69395923614502,13.205831527709961,-3.562272310256958,173
11,5.2042741775512695,6.330115795135498,5.731853485107422,174
11,-9.873494148254395,10.448678016662598,-2.376793384552002,175
11,9.889497756958008,6.624972820281982,7.952547073364258,176
11,-10.001763343811035,11.438471794128418,-3.962557315826416,177
11,12.709663391113281,7.2170796394348145,7.197884559631348,178
11,-11.544060707092285,10.84794807434082,-3.06485915184021,179
11,14.63253402709961,6.434595584869385,8.007737159729004,180
