EpisodeID,ActionMeasure
1,14.524394035339355
2,16.19234323501587
3,12.318158149719238
4,13.750145077705383
5,14.291612148284912
6,16.254117012023926
7,15.516419678926468
8,12.083260297775269
9,13.662002563476562
10,15.146174907684326
11,14.650442242622375
12,14.338336944580078
13,14.184472918510437
14,14.486370742321014
15,14.395335912704468
16,13.175161719322205
17,12.65351951122284
18,17.931925773620605
19,12.536120176315308
20,12.72039783000946
21,12.41113132238388
22,12.17422291636467
23,14.120522022247314
24,12.903413772583008
25,13.815145194530487
26,13.148125410079956
27,9.98455560207367
28,14.542383313179016
29,15.250403463840485
30,13.073728799819946
31,12.119491696357727
32,16.09145274758339
33,14.237362623214722
34,15.701886773109436
35,14.514175653457642
36,14.644224166870117
37,13.315251521766186
38,15.606222569942474
39,14.082450032234192
40,14.700400710105896
41,12.992754578590393
42,14.462284684181213
43,11.307333946228027
44,14.251020789146423
45,13.577940940856934
46,14.14989709854126
47,13.117338716983795
48,13.661997437477112
49,14.495052456855774
50,13.700291156768799
51,14.577087461948395
52,14.590564250946045
53,15.90129417181015
54,12.325330972671509
55,14.284711748361588
56,15.262550711631775
57,13.604275941848755
58,16.224911510944366
59,14.602948904037476
60,12.806169152259827
61,15.820529341697693
62,13.362189799547195
63,15.43770182132721
64,14.077834606170654
65,15.007721543312073
66,11.958852767944336
67,12.205222010612488
68,13.71303504705429
69,15.872821569442749
70,13.087626218795776
71,15.52414283156395
72,11.507113099098206
73,14.080312728881836
74,13.974646091461182
75,14.868825912475586
76,14.061371803283691
77,13.258480548858643
78,14.496270716190338
79,13.834495037794113
80,15.146173596382141
81,14.77883517742157
82,13.653245449066162
83,15.803267791867256
84,14.443891525268555
85,13.660524606704712
86,12.020002365112305
87,13.157891273498535
88,12.6863374710083
89,14.543011575937271
90,12.694440364837646
91,15.248403549194336
92,15.2548868060112
93,11.407214641571045
94,13.49976909160614
95,16.393207401037216
96,14.721542358398438
97,12.63562422990799
98,12.961845636367798
99,13.881370782852173
100,14.95473051071167
101,15.135791063308716
102,11.655126810073853
103,14.076336860656738
104,12.026712238788605
105,15.258451581001282
106,16.019187092781067
107,14.809502124786377
108,12.994880199432373
109,17.230989396572113
110,14.603186011314392
111,15.38434100151062
112,17.286880791187286
113,13.884172230958939
114,13.021220207214355
115,13.65010279417038
116,13.735540598630905
117,11.844845414161682
118,13.518128156661987
119,12.76172125339508
120,15.586705684661865
121,15.362118005752563
122,12.094600558280945
123,16.580583572387695
124,14.277714133262634
125,14.37363612651825
126,13.241295576095581
127,17.614235758781433
128,14.767582058906555
129,12.659735441207886
130,15.21392023563385
131,12.966390132904053
132,11.546986117959023
133,14.968664646148682
134,11.684392094612122
135,12.64877736568451
136,14.662584275007248
137,14.60030710697174
138,16.399211764335632
139,13.863041460514069
140,11.771741390228271
141,16.682958364486694
142,14.208378434181213
143,18.61340367794037
144,16.37608504295349
145,14.96093213558197
146,16.57574273645878
147,13.47722601890564
148,13.10185021162033
149,15.490053176879883
150,13.267741680145264
151,12.672018647193909
152,14.94149100780487
153,18.011215686798096
154,15.350042223930359
155,13.793578386306763
156,16.80518662929535
157,13.118666410446167
158,14.51423329114914
159,12.17843946814537
160,15.242426753044128
161,15.061262607574463
162,14.87233281135559
163,14.609542846679688
164,14.862816512584686
165,16.615203857421875
166,14.163768827915192
167,13.482523202896118
168,12.507094860076904
169,13.717129409313202
170,16.533617615699768
171,13.248556435108185
172,14.755148887634277
173,16.02125856280327
174,12.192584872245789
175,13.757195234298706
176,12.434372782707214
177,15.286427736282349
178,14.59234631061554
179,14.81142008304596
180,10.890020847320557
181,12.778396725654602
182,14.019243597984314
183,19.48352873325348
184,16.23677968978882
185,13.593550384044647
186,11.80066430568695
187,15.622398227453232
188,16.720977425575256
189,15.77099734544754
190,13.905290126800537
191,11.574970841407776
192,13.370761752128601
193,17.39868128299713
194,16.112703919410706
195,13.019280195236206
196,13.533691883087158
197,12.304342985153198
198,14.391271471977234
199,15.098187923431396
200,13.673160076141357
201,12.040352821350098
202,10.638236582279205
203,13.466872453689575
204,17.19056248664856
205,13.327663660049438
206,15.15611445903778
207,18.578376531600952
208,16.17019557952881
209,13.084693670272827
210,14.962960958480835
211,13.233741998672485
212,13.887256145477295
213,13.91336178779602
214,12.807695508003235
215,14.052870512008667
216,14.858941197395325
217,12.933776378631592
218,16.987087607383728
219,13.308038711547852
220,14.499366283416748
221,12.742202639579773
222,13.096364140510559
223,12.932410806417465
224,11.270342409610748
225,14.686571478843689
226,12.99230170249939
227,14.243554085493088
228,14.742504477500916
229,16.279577136039734
230,11.87086421251297
231,13.681674063205719
232,14.912256240844727
233,14.891755878925323
234,14.18349575996399
235,14.96842110157013
236,13.380103826522827
237,12.988039672374725
238,12.720057487487793
239,13.681645393371582
240,14.99633240699768
241,13.871523380279541
242,14.081484317779541
243,18.0435152053833
244,12.838263809680939
245,14.378114581108093
246,14.062580049037933
247,12.684766203165054
248,14.659045696258545
249,15.798075199127197
250,15.997220873832703
251,11.410278350114822
252,12.752178072929382
253,14.86435329914093
254,14.966423511505127
255,12.39522236585617
256,15.830610156059265
257,17.200172811746597
258,11.882611513137817
259,11.674797892570496
260,14.703518688678741
261,12.322995722293854
262,12.529099702835083
263,15.570937871932983
264,13.127170443534851
265,16.883562982082367
266,16.335012674331665
267,12.698183357715607
268,15.49679446220398
269,15.197299182415009
270,14.641721248626709
271,18.331910133361816
272,14.064877212047577
273,13.510753870010376
274,12.499991774559021
275,14.582034587860107
276,12.469122290611267
277,14.049791932106018
278,12.816222190856934
279,12.088852167129517
280,13.99015188217163
281,13.82254946231842
282,16.733522415161133
283,12.411486029624939
284,11.876386642456055
285,12.364419385790825
286,14.787070512771606
287,15.68108880519867
288,16.753682255744934
289,18.41126799583435
290,13.612268686294556
291,13.351925998926163
292,14.081492900848389
293,11.88319993019104
294,13.012676477432251
295,14.218006610870361
296,13.651282787322998
297,16.160918533802032
298,14.200074553489685
299,14.612059593200684
300,12.324636459350586
301,14.659562587738037
302,14.86983036994934
303,10.68349838256836
304,14.296529173851013
305,12.46775484085083
306,14.156567215919495
307,13.80965805053711
308,12.427778959274292
309,14.544288158416748
310,13.598941385746002
311,13.215428113937378
312,14.06521524488926
313,13.190580248832703
314,11.08230996131897
315,16.152893781661987
316,14.394525408744812
317,15.583054184913635
318,15.173269629478455
319,13.974718570709229
320,14.908501267433167
321,14.455955028533936
322,10.01714539527893
323,17.017685294151306
324,16.981119871139526
325,15.970692157745361
326,15.30653464794159
327,15.18422019481659
328,18.26398801803589
329,14.106599688529968
330,15.555377066135406
331,15.163899660110474
332,15.796300292015076
333,12.694007515907288
334,12.262831151485443
335,13.70769989490509
336,15.841613054275513
337,14.121385097503662
338,14.480921268463135
339,16.710836172103882
340,14.928240299224854
341,13.702412843704224
342,10.649448692798615
343,12.18755441904068
344,12.479291439056396
345,13.624755144119263
346,17.440948247909546
347,16.86791318655014
348,12.367568016052246
349,12.934435427188873
350,16.79239273071289
351,14.94146990776062
352,11.609915494918823
353,15.927491426467896
354,13.082559585571289
355,13.882305383682251
356,15.580014050006866
357,14.045808136463165
358,15.477663218975067
359,14.709802687168121
360,15.671492576599121
361,14.586280107498169
362,11.861423820257187
363,14.80347591638565
364,15.881951868534088
365,13.456238508224487
366,14.432749509811401
367,14.623783469200134
368,12.942556142807007
369,13.206492304801941
370,13.903555393218994
371,16.03074049949646
372,12.49917757511139
373,13.881759285926819
374,17.388336539268494
375,12.838916957378387
376,14.26956582069397
377,14.491676449775696
378,19.129650086164474
379,13.604538202285767
380,12.945678472518921
381,14.536010563373566
382,15.426648616790771
383,13.270676255226135
384,12.661479711532593
385,13.339987754821777
386,14.490203380584717
387,14.58319890499115
388,14.389148116111755
389,12.78251338005066
390,17.778534173965454
391,12.464410603046417
392,13.111253261566162
393,14.355787873268127
394,12.564531564712524
395,10.527135372161865
396,14.476759642362595
397,13.362869381904602
398,14.898177981376648
399,14.264159351587296
400,16.35484230518341
401,11.172370433807373
402,12.578606724739075
403,17.570234656333923
404,12.092308521270752
405,12.593583106994629
406,15.289960503578186
407,13.39327484369278
408,16.699421674013138
409,15.234609246253967
410,14.569900691509247
411,15.151304841041565
412,16.250241816043854
413,13.742421686649323
414,13.867365837097168
415,15.552896916866302
416,12.966829299926758
417,12.791191577911377
418,12.804038286209106
419,14.855769872665405
420,13.632692694664001
421,11.277990818023682
422,18.41895365715027
423,17.02799892425537
424,14.350361078977585
425,16.970756232738495
426,15.55459326505661
427,12.564452409744263
428,10.489225149154663
429,14.202511310577393
430,13.334964990615845
431,17.882837533950806
432,12.694608747959137
433,16.537912130355835
434,12.712475776672363
435,13.000669956207275
436,19.289622098207474
437,14.142995595932007
438,11.602298110723495
439,14.043131232261658
440,12.952726483345032
441,13.489487498998642
442,14.204965442419052
443,15.170662492513657
444,15.638848304748535
445,14.58742380142212
446,14.996026277542114
447,12.378786236047745
448,12.933861017227173
449,17.629068732261658
450,12.619946956634521
451,12.985844135284424
452,13.005502223968506
453,15.593107223510742
454,14.658441364765167
455,10.762194871902466
456,15.732437133789062
457,15.582993865013123
458,16.595604360103607
459,12.75065290927887
460,16.809341840445995
461,13.990386664867401
462,15.8785640001297
463,13.937914371490479
464,14.901010274887085
465,13.242427706718445
466,15.673560321331024
467,18.308387458324432
468,12.629087090492249
469,12.9860280752182
470,13.19849407672882
471,13.745113611221313
472,14.602718234062195
473,14.368533492088318
474,14.974237948656082
475,15.374110996723175
476,14.133689761161804
477,14.76525068283081
