EpisodeID,Return
1,1.9854526008174638
2,1.6889256696900667
3,2.026217466139419
4,2.144060844586333
5,1.8720933676502662
6,2.139057590872098
7,1.8686702792526186
8,2.1397616844756975
9,2.136928670324754
10,2.0425707962399997
11,2.0306665969103808
12,2.305750839083258
13,2.13297747578086
14,2.018994304759016
15,2.084524353365801
16,2.231233593463099
17,2.358579857732716
18,2.3451177440333657
19,2.4467879479856953
20,2.303193561410026
21,2.244532337073554
22,2.398621357943473
23,2.534630206463355
24,2.704303320827277
25,2.2370374983022003
26,2.3162663094135567
27,2.386870463828617
28,2.3887233234911234
29,2.3098134493404645
30,2.18960277234493
31,2.5178951910167546
32,2.4001369867633424
33,2.20503953363357
34,1.9693931078045173
35,2.1891768811178873
36,1.9339774914134429
37,1.482272134338174
38,2.209388030018187
39,1.3813806471237395
40,1.3358076719176406
41,1.2608240815380114
42,1.239679825724007
43,1.2613459416780055
44,1.8569935721410276
45,1.2915445653501423
46,1.140889476652054
47,1.948058859255828
48,1.2690992975879944
49,1.250954416314641
50,1.1836239175895613
51,1.5565054599888728
52,1.3228364068112999
53,1.303647869648695
54,1.2614270714701896
55,1.1991845365017633
56,1.2083021991718503
57,1.2166867691554804
58,1.3765457286176987
59,1.3261834730637196
60,1.300302661236378
61,1.184731681626797
62,1.3300297489077537
63,1.1484908098394477
64,1.3028990391332977
65,1.2973067060119732
66,1.0668875544487206
67,1.1635384523459438
68,1.9126404847344975
69,1.1712349360218124
70,1.3049126863477256
71,1.1340582967213748
72,1.156760022586965
73,1.245452843693605
74,1.2389675960957436
75,1.2780436939339084
76,1.2528360140727388
77,1.3118894170760518
78,2.250310015004635
79,1.2308466301349985
80,1.5315346986084934
81,1.3656311561323333
82,1.1753624664172497
83,1.5378849678641593
84,1.268964469773536
85,1.1761320645141111
86,1.2384505598849458
87,1.7055219834293243
88,1.2778175830863636
89,1.2549419160406932
90,1.2131662685533073
91,1.9637713968976935
92,3.3408202286109843
93,1.4274049682995753
94,3.0255980818761903
95,2.636649614300472
96,2.4380174340123393
97,2.7195389961545606
98,1.7246619064651345
99,2.7378296498476717
100,2.26245890284532
101,2.5409551572241025
102,2.5116722549562556
103,3.3461514827261896
104,1.165960719843962
105,2.914395317318967
106,1.645556825564458
107,3.056100527249832
108,2.2278854039961473
109,2.271081519951579
110,2.345065332587495
111,1.9064384560324008
112,1.2398036410346454
113,1.2747628045165829
114,1.3823863761757567
115,3.6527200586104396
116,1.8904324595916442
117,1.9166849306354448
118,4.1854100321299645
119,2.128959257378246
120,2.198095283449332
121,2.324586607041636
122,2.287775959731724
123,2.703564393841866
124,2.439516465386486
125,2.3804547512878407
126,3.210915457449604
127,2.255495952939576
128,2.365580286071533
129,2.802939134708243
130,3.2562668119209888
131,1.5665186879143231
132,3.3028312093213135
133,3.3754626654668516
134,1.2244307112364863
135,3.4304841569726547
136,3.437188405810966
137,3.2606103157153905
138,3.3130404181847966
139,2.3167314424908803
140,3.0883117068956656
141,3.337743827579968
142,2.7103085188672815
143,3.4268870960114235
144,1.3281951629665563
145,3.0278540903646727
146,4.06502906706791
147,2.4632650523774173
148,2.1479083130650225
149,3.836842960204354
150,4.343767338443639
151,2.9977829540289354
152,3.7780253781482793
153,2.944212552975784
154,2.7804887093293895
155,2.2459699590789803
156,1.2853740022937632
157,2.996750299816005
158,1.8587732792568568
159,3.3432203968169416
160,3.364767742072727
161,2.6659630265529777
162,3.0339006011300063
163,3.1199026493292923
164,1.778461373756851
165,3.357398420782271
166,3.4052951779358946
167,2.909879288466249
168,1.9327221563736452
169,3.358548902658132
170,1.5194206721238175
171,2.704224890209889
172,3.2582395677835074
173,2.7808865677246843
174,3.2148232953465055
175,2.7188361858920174
176,3.1909911801708986
177,3.1496532090165874
178,2.9858811656824744
179,1.6003493055236526
180,2.4828069818551435
181,3.1891588114977263
182,3.4743867371172374
183,2.345326586963857
184,3.6914237214543393
185,2.6378145737578844
186,3.392064737088372
187,3.319240974205644
188,3.411313762025938
189,3.4925859384318882
190,2.8609629801752794
191,3.270012915128428
192,3.473304133000332
193,3.41174634393896
194,2.581317672941316
195,2.6740097616674037
196,2.455626584159132
197,3.359402489944868
198,3.5755715655488034
199,3.858306275462072
200,2.394704663130575
201,4.797571894520821
202,3.2945329611906162
203,3.1406840627887926
204,3.3096997671519883
205,3.2354142901838574
206,2.581266183653509
207,2.935097587160758
208,3.1555221362919434
209,2.800374732197488
210,3.4320760422871444
211,3.5452633609570583
212,3.2804131096281934
213,3.435037031367923
214,2.7551274906701395
215,2.606434829502868
216,3.3215278607107686
217,2.49129256979052
218,2.9398984631431992
219,3.4927002370418183
220,3.375395914290005
221,3.0921609268616717
222,2.692845674142284
223,3.351832440941212
224,2.6574475304528553
225,3.3013470300836647
226,3.4612231097642
227,3.1279908712803355
228,3.120902551982411
229,3.403158759083253
230,4.161821206111698
231,3.200294409226458
232,3.15929126784516
233,3.08032069635687
234,3.256656529971071
235,2.3349028233030307
236,2.842775768600787
237,3.1628939662653552
238,2.7259914398454956
239,3.3606104900331513
240,2.567052400449537
241,2.6534791354486997
242,3.034710694272176
243,2.6682087553798075
244,3.3067675689719254
245,2.5277306029249393
246,3.3805387649452037
247,2.9897713432806112
248,3.6582180553240766
249,1.230771667231168
250,3.1345478189861637
251,2.294485794273463
252,2.7725781195444745
253,3.3602356370969466
254,3.2619429174471657
255,1.5409956019115878
256,2.8580620865270125
257,3.2993723497495613
258,3.3567752863911102
259,3.872587231099967
260,3.3760686284480728
261,2.5944432908149317
262,3.6995563398865525
263,3.398095424407177
264,3.2206660851273297
265,3.0776948834490447
266,3.1332622396799668
267,2.901362479702057
268,3.4572191797555063
269,3.3945907217753444
270,3.462086491016011
271,3.2686614186438363
272,3.3574815187963356
273,3.287435244439848
274,3.45636182335269
275,3.406895635160868
276,3.348989587215672
277,3.5746141410726113
278,3.45205782663315
279,2.959129954155243
280,3.4242695114868176
281,3.489696424265503
282,3.3449104624165233
283,2.8006642004974562
284,3.5849046288668713
285,3.602615342097109
286,3.408824461964452
287,3.3700006756560206
288,3.3393246536400247
289,3.322660675716831
290,3.3648544794852118
291,3.2375783662588336
292,3.9176518001548613
293,3.799319625751612
294,3.3327412443041453
295,3.3335379356718504
296,3.3414976460563635
297,3.787304850299013
298,3.5596254508039986
299,3.427062512608095
300,3.3726870892855767
301,3.291953918799069
302,3.474584663594229
303,3.4041781885567524
304,3.5517123777434545
305,3.2384355956434363
306,3.206224628374561
307,3.2684940673701854
308,3.622017468257078
309,3.120237727302703
310,3.251044463671471
311,3.633881218038881
312,2.290027098262516
313,3.7981370284887053
314,2.791461871742999
315,3.4405042565447443
316,3.0415420701892693
317,3.8865105971579403
318,3.2643224604266967
319,3.2409413575981185
320,3.4548493198460504
321,3.174476868187658
322,3.4250985923202566
323,2.686695183340078
324,3.3966167630348343
325,3.3042690428127424
326,3.293643476606577
327,3.5914099503062493
328,3.2474945209669994
329,3.1321872272731253
330,2.564589368790333
331,3.7239427437489887
332,3.438343799631363
333,3.5619410949099555
334,3.4690279222983933
335,3.2523924996720526
336,3.3136743485793603
337,3.4559576873827353
338,3.273581989381846
339,3.48363557902265
340,3.329862537933559
341,3.236967242524519
342,4.121748717709948
343,3.185238980373738
344,3.3522318565543108
345,3.2847631779926907
346,3.2865581950648552
347,3.385428878509284
348,3.4238644161574223
349,3.357175079073065
350,3.3152183353842615
351,3.3039599031615343
352,3.2480772230707515
353,3.32386519550708
354,3.3115809563106287
355,3.248117963360331
356,3.3910832606426453
357,3.456997129944886
358,3.2133531517169818
359,3.472859585252671
360,3.5114421262405218
361,3.4631606521259526
362,3.3564195789664346
363,3.280963581142566
364,3.379524368420705
365,3.2641423841490766
366,3.061061719687268
367,3.303892748473013
368,3.3576225550019494
369,3.280638495300796
370,3.371711960383192
371,3.5536676048851312
372,2.185300503820804
373,3.4545299740613724
374,2.5240565410819005
375,2.9917032005930047
376,3.7568130455293076
377,3.2181890117938092
378,3.3088053043288617
379,3.386090480124323
380,3.8743088032873243
381,3.293138002206737
382,3.6734513587650715
383,3.283129688471953
384,2.4372956250089883
385,3.22067852499653
386,3.369535741959643
387,3.8748137841819874
388,3.1794444562890125
389,3.9075589936503725
390,3.6292703740258414
391,3.2255725418063332
392,3.669504212898146
393,3.7152870974375807
394,3.327065342065133
395,3.3823656534791273
396,3.4729323999049586
397,3.2609847150526807
398,3.4829028022349244
399,4.202271540124832
400,3.267187405686535
401,3.865948575063017
402,3.330575431333987
403,3.374771470120452
404,3.6435827854653944
405,3.511460557396082
406,3.563073572434271
407,3.4147209930776823
408,3.641000546975849
409,3.273362136692196
410,3.2466286427845468
411,3.6357585292797885
412,3.376775367036327
413,3.9479219133381562
414,3.924575864590842
415,3.8045740626209494
416,3.9572006789778826
417,3.4756894108598804
418,3.639799234529483
419,3.502762165697453
420,3.414761722497623
421,3.9828817907329537
422,3.2272700898325244
423,3.3228611587803916
424,3.482412096450122
425,4.004401861677567
426,3.3471765082658838
427,2.379405971061625
428,3.3066377646648064
429,3.4087746557702676
430,3.4198262601669573
431,3.87578016057432
432,3.350490245205063
433,4.031710053949459
434,3.559089079299572
435,4.02414560928779
436,3.3957880645215544
437,3.314893334992209
438,4.182120626534573
439,3.3537809070761657
440,3.9260472489250753
441,4.517182430678461
442,3.5269538094943105
443,3.475789281120879
444,3.4449461073799896
445,4.054040213034431
446,3.477902846042824
447,4.398997668394198
448,3.397100731949476
449,3.9400143788763726
450,4.245709911208288
451,3.724185635601985
452,3.5859684229238966
453,3.4946392874285834
454,4.116005504864667
455,4.206326401788065
456,4.1749609774924945
457,3.7421075189769373
458,3.9794106792165183
459,4.22224376309242
460,3.4140151751112686
461,3.7681547231597206
462,4.20134744061345
463,4.257121211635433
464,4.15159509894694
465,3.6847356015926165
466,3.9207966027419783
467,3.7270425036723926
468,4.0720554094406225
469,3.850012205371948
470,3.964369373067282
471,3.6311508748817465
472,3.4812970653368147
473,3.6547935126790554
474,4.3359531590092715
475,3.7408459677500137
476,3.7388711462713395
477,4.325777910013289
478,4.304019796784024
479,3.713227409019704
480,4.053548057026668
481,4.4183933713833285
482,4.191213449725382
